Tempo,Usina,Potencia Ativa(kW),Potencia Ativa Prevista (Random Forest),PR,Status
2024-10-28 10:13:00,BET01 ,232.547,200.2998056111955,1.1609946364670964,Normal
2024-10-28 10:18:00,BET01 ,227.458,227.47856643248824,0.9999095895810722,Normal
2024-10-28 10:23:00,BET01 ,85.028,191.0745347144486,0.4449991210344703,Normal
2024-10-28 10:28:00,BET01 ,67.93900000000001,83.08852636757773,0.8176700559045025,Normal
2024-10-28 10:38:00,BET01 ,218.646,174.06648803785066,1.25610622966355,Normal
2024-10-28 10:43:00,BET01 ,111.55,108.58771240280043,1.0272801363216044,Normal
2024-10-28 10:48:00,BET01 ,55.408,71.90213085661208,0.7706030313690587,Normal
2024-10-28 10:53:00,BET01 ,154.467,118.30820600125246,1.3056321722802962,Normal
2024-10-28 10:58:00,BET01 ,94.078,88.61672330371,1.061628059498126,Normal
2024-10-28 11:03:00,BET01 ,169.544,180.49422173652616,0.939332009461718,Normal
2024-10-28 11:08:00,BET01 ,249.955,198.7833569819561,1.2574241817572729,Normal
2024-10-28 11:13:00,BET01 ,197.389,232.6049187044284,0.8486020033429416,Normal
2024-10-28 11:18:00,BET01 ,249.975,242.7319312148157,1.0298397855977763,Normal
2024-10-28 11:23:00,BET01 ,249.938,238.8106506256452,1.0465948622693457,Normal
2024-10-28 11:28:00,BET01 ,249.922,241.8415131722276,1.0334123233095134,Normal
2024-10-28 11:38:00,BET01 ,104.673,108.50292567972208,0.9647020976095407,Normal
2024-10-28 11:43:00,BET01 ,66.47,78.12892747235865,0.8507732302291813,Normal
2024-10-28 11:48:00,BET01 ,89.705,77.09687018533543,1.1635362082060596,Normal
2024-10-28 11:53:00,BET01 ,121.033,114.41747140184371,1.0578192169176857,Normal
2024-10-28 11:58:00,BET01 ,101.025,91.64235492869112,1.1023832820381987,Normal
2024-10-28 12:03:00,BET01 ,122.569,136.4618018014797,0.8981927424519096,Normal
2024-10-28 12:08:00,BET01 ,249.229,165.99172938751053,1.5014543249812806,Normal
2024-10-28 12:13:00,BET01 ,249.935,232.7433741680762,1.073865156820786,Normal
2024-10-28 12:18:00,BET01 ,214.912,223.59532336841173,0.9611650045376644,Normal
2024-10-28 12:23:00,BET01 ,249.988,230.21203822452296,1.08590324784054,Normal
2024-10-28 12:28:00,BET01 ,250.01,180.58762947141932,1.3844248397953958,Normal
2024-10-28 12:33:00,BET01 ,152.309,221.67686690556,0.6870766540781521,Normal
2024-10-28 12:38:00,BET01 ,249.978,240.85553878530465,1.0378752394929436,Normal
2024-10-28 12:43:00,BET01 ,249.949,239.47448103026076,1.0437396040057214,Normal
2024-10-28 12:48:00,BET01 ,247.647,240.18985401124527,1.031046881723845,Normal
2024-10-28 12:53:00,BET01 ,250.01,240.6037138652057,1.0390945176351851,Normal
2024-10-28 12:58:00,BET01 ,250.003,225.587622077946,1.10823013114442,Normal
2024-10-28 13:03:00,BET01 ,249.982,205.3115758142802,1.2175738216832332,Normal
2024-10-28 13:08:00,BET01 ,242.843,243.8496516470207,0.9958718347956558,Normal
2024-10-28 13:13:00,BET01 ,93.652,90.24785392210266,1.0377199670679773,Normal
2024-10-28 13:23:00,BET01 ,132.589,165.50882509482665,0.8010992762714281,Normal
2024-10-28 13:28:00,BET01 ,87.97800000000001,90.06772146964681,0.9767983309053616,Normal
2024-10-28 13:33:00,BET01 ,61.084,76.04201694701042,0.8032927380472581,Normal
2024-10-28 13:38:00,BET01 ,235.812,188.48383572045628,1.2510993268926094,Normal
2024-10-28 13:43:00,BET01 ,230.454,212.49278331412012,1.0845262432245921,Normal
2024-10-28 13:48:00,BET01 ,208.033,210.1369878610281,0.9899875415439972,Normal
2024-10-28 13:53:00,BET01 ,230.907,217.798477801568,1.0601864729760644,Normal
2024-10-28 13:58:00,BET01 ,232.716,218.8842236738593,1.063192203138177,Normal
2024-10-28 14:03:00,BET01 ,232.267,230.1269075183677,1.0092996186526406,Normal
2024-10-28 14:08:00,BET01 ,232.625,231.097956730448,1.0066077748637696,Normal
2024-10-28 14:13:00,BET01 ,228.643,229.633636283098,0.9956860140390028,Normal
2024-10-28 14:18:00,BET01 ,233.006,225.86815931353476,1.0316018012815917,Normal
2024-10-28 14:23:00,BET01 ,229.758,229.08175964801111,1.0029519607018382,Normal
2024-10-28 14:28:00,BET01 ,203.546,192.89360043675356,1.0552242248531163,Normal
2024-10-28 14:33:00,BET01 ,67.363,153.20490294834724,0.4396921945945249,Normal
2024-10-28 14:38:00,BET01 ,44.677,68.30564259553344,0.6540748070338989,Normal
2024-10-28 14:43:00,BET01 ,229.663,150.94910664907954,1.5214598158166739,Normal
2024-10-28 14:48:00,BET01 ,216.407,212.7486183671533,1.0171957950228998,Normal
2024-10-28 14:53:00,BET01 ,214.127,216.16608082253575,0.9905670639224395,Normal
2024-10-28 14:58:00,BET01 ,207.892,208.88410842607007,0.99525043607412,Normal
2024-10-28 15:03:00,BET01 ,60.494,174.37977345934118,0.34690949988018493,Normal
2024-10-28 15:08:00,BET01 ,56.958,106.07908130024292,0.5369390392700315,Normal
2024-10-28 15:13:00,BET01 ,199.063,159.91322557142803,1.2448188652856922,Normal
2024-10-28 15:18:00,BET01 ,198.987,191.38799355455197,1.0397047186937673,Normal
2024-10-28 15:23:00,BET01 ,197.1,196.57804077808495,1.0026552264935038,Normal
2024-10-28 15:28:00,BET01 ,189.266,190.9291849020425,0.9912889959547263,Normal
2024-10-28 15:33:00,BET01 ,186.724,188.3033593972064,0.9916126860282141,Normal
2024-10-28 15:38:00,BET01 ,178.503,180.5290055254092,0.9887773960781939,Normal
2024-10-28 15:43:00,BET01 ,177.467,177.62398322093782,0.9991162048159761,Normal
2024-10-28 15:53:00,BET01 ,169.001,170.62663109509137,0.9904725828280265,Normal
2024-10-28 15:58:00,BET01 ,164.53,165.50138259839278,0.9941306677736346,Normal
2024-10-28 16:03:00,BET01 ,156.365,157.8315489525477,0.9907081381239652,Normal
2024-10-28 16:08:00,BET01 ,139.679,144.2496397517017,0.9683143766627829,Normal
2024-10-28 16:13:00,BET01 ,121.487,127.14650712760384,0.9554883004224097,Normal
2024-10-28 16:18:00,BET01 ,103.686,115.91016676570958,0.8945375793443693,Normal
2024-10-28 16:23:00,BET01 ,89.854,89.47590177603209,1.0042256989475706,Normal
2024-10-28 16:28:00,BET01 ,75.537,81.0114561714024,0.9324236789446217,Normal
2024-10-28 16:33:00,BET01 ,63.083,68.55721105478425,0.9201511996978728,Normal
2024-10-28 16:38:00,BET01 ,50.151,55.98041721789633,0.8958668493804521,Normal
2024-10-28 16:43:00,BET01 ,36.92,39.62465660987863,0.9317430902554663,Normal
2024-10-28 16:48:00,BET01 ,26.585,28.09055389061549,0.9464035527217403,Normal
2024-10-28 16:53:00,BET01 ,16.801000000000002,19.22580536520946,0.873877566159214,Normal
2024-10-28 16:58:00,BET01 ,11.352,12.9046437259829,0.8796833326861458,Normal
2024-10-28 17:03:00,BET01 ,11.352,9.33338710086774,1.2162787075385084,Normal
2024-10-29 07:18:00,BET01 ,94.813,87.38759175992145,1.0849709677373678,Normal
2024-10-29 07:23:00,BET01 ,195.898,173.55423226075007,1.1287422810045933,Normal
2024-10-29 07:28:00,BET01 ,200.84,187.1314456399695,1.0732562841758033,Normal
2024-10-29 07:33:00,BET01 ,203.581,198.5835395549373,1.0251655321295157,Normal
2024-10-29 07:38:00,BET01 ,207.776,201.08544167514103,1.0332722163729176,Normal
2024-10-29 07:43:00,BET01 ,214.804,202.2552152282633,1.0620443075229198,Normal
2024-10-29 07:48:00,BET01 ,215.13,207.34222223739872,1.0375600187871266,Normal
2024-10-29 07:53:00,BET01 ,228.539,212.50771279782785,1.0754386134559912,Normal
2024-10-29 07:58:00,BET01 ,171.332,205.98749468680936,0.8317592301440396,Normal
2024-10-29 08:03:00,BET01 ,225.529,200.52035721036648,1.1247187225155244,Normal
2024-10-29 08:08:00,BET01 ,139.18,168.22897244478685,0.82732479416219,Normal
2024-10-29 08:13:00,BET01 ,67.54,100.47326096025816,0.6722186515546182,Normal
2024-10-29 08:18:00,BET01 ,215.917,119.83415790832784,1.8017984501979374,Normal
2024-10-29 08:23:00,BET01 ,238.422,213.9959937119488,1.114142353155125,Normal
2024-10-29 08:28:00,BET01 ,68.767,90.0591463402658,0.7635759697319494,Normal
2024-10-29 08:33:00,BET01 ,244.193,229.10138463160317,1.0658730866802235,Normal
2024-10-29 08:38:00,BET01 ,245.68,229.10624997337464,1.072340889995587,Normal
2024-10-29 08:43:00,BET01 ,248.9,239.0170060435673,1.0413484969961981,Normal
2024-10-29 08:48:00,BET01 ,250.01,234.6795929856293,1.065324840644791,Normal
2024-10-29 08:53:00,BET01 ,250.004,237.87153671987943,1.0510042666197927,Normal
2024-10-29 08:58:00,BET01 ,249.964,242.38035527540347,1.0312881987320286,Normal
2024-10-29 09:03:00,BET01 ,250.015,245.86105602806057,1.01689549389825,Normal
2024-10-29 09:08:00,BET01 ,97.217,102.956005732102,0.944257688599194,Normal
2024-10-29 09:13:00,BET01 ,249.988,232.4002134815316,1.0756788741928847,Normal
2024-10-29 09:18:00,BET01 ,240.299,237.0172859329589,1.0138458849282805,Normal
2024-10-29 09:23:00,BET01 ,245.463,236.4110574571224,1.0382889981553394,Normal
2024-10-29 09:28:00,BET01 ,250.005,240.8162202280488,1.0381568142015085,Normal
2024-10-29 09:33:00,BET01 ,240.858,241.026097754208,0.9993025744690128,Normal
2024-10-29 09:38:00,BET01 ,241.569,239.94011127858167,1.0067887303741687,Normal
2024-10-29 09:43:00,BET01 ,67.663,77.54064578627852,0.8726133154280944,Normal
2024-10-29 09:48:00,BET01 ,250.017,194.95279834316716,1.282448890833081,Normal
2024-10-29 09:53:00,BET01 ,236.17,228.0676462839249,1.035526098717169,Normal
2024-10-29 09:58:00,BET01 ,249.967,211.8216030708097,1.1800826562361475,Normal
2024-10-29 10:03:00,BET01 ,237.577,235.1354495405705,1.0103835915179953,Normal
2024-10-29 10:08:00,BET01 ,73.436,152.58837268574288,0.4812686491600648,Normal
2024-10-29 10:13:00,BET01 ,243.84,195.57298783568817,1.2467979484204825,Normal
2024-10-29 10:18:00,BET01 ,246.642,239.30312853990915,1.0306676787088762,Normal
2024-10-29 10:23:00,BET01 ,182.724,190.06785000612507,0.9613619557127183,Normal
2024-10-29 10:28:00,BET01 ,249.956,235.6881728289935,1.0605368822701116,Normal
2024-10-29 10:33:00,BET01 ,250.026,241.5911557827223,1.0349137127555434,Normal
2024-10-29 10:38:00,BET01 ,60.932,153.48225085562734,0.39699704467662206,Normal
2024-10-29 10:43:00,BET01 ,247.029,214.26940244324211,1.1528897601953951,Normal
2024-10-29 10:48:00,BET01 ,249.997,230.97114860306837,1.0823732813037537,Normal
2024-10-29 10:53:00,BET01 ,249.661,235.8365258462354,1.0586188848574631,Normal
2024-10-29 10:58:00,BET01 ,240.337,241.8141707754733,0.9938912977236356,Normal
2024-10-29 11:03:00,BET01 ,232.181,228.5011706303713,1.0161042035779384,Normal
2024-10-29 11:08:00,BET01 ,243.764,236.2791294622964,1.0316780858078198,Normal
2024-10-29 11:13:00,BET01 ,239.648,236.6340015493991,1.012736962697103,Normal
2024-10-29 11:18:00,BET01 ,248.779,233.40284977533503,1.0658781597545424,Normal
2024-10-29 11:23:00,BET01 ,108.812,200.62080547148824,0.5423764486653111,Normal
2024-10-29 11:28:00,BET01 ,242.95,230.3307044139704,1.0547877262744314,Normal
2024-10-29 11:33:00,BET01 ,246.078,237.33227271144943,1.036850139210455,Normal
2024-10-29 11:38:00,BET01 ,238.406,238.17634029375265,1.0009642423171172,Normal
2024-10-29 11:43:00,BET01 ,231.111,232.4125593150092,0.9943997892418324,Normal
2024-10-29 11:53:00,BET01 ,248.292,233.6019035364178,1.0628851744835721,Normal
2024-10-29 11:58:00,BET01 ,240.076,230.0895760545837,1.0434023310254057,Normal
2024-10-29 12:03:00,BET01 ,236.846,231.97456559773207,1.0209998643157954,Normal
2024-10-29 12:08:00,BET01 ,241.597,238.36322503987475,1.0135665850283084,Normal
2024-10-29 12:13:00,BET01 ,233.91,231.26432341008584,1.0114400550456837,Normal
2024-10-29 12:18:00,BET01 ,241.449,237.33357388303835,1.0173402610074451,Normal
2024-10-29 12:23:00,BET01 ,236.96,233.23244729732397,1.015982136044408,Normal
2024-10-29 12:28:00,BET01 ,234.024,234.36280792128025,0.9985543443335342,Normal
2024-10-29 12:33:00,BET01 ,233.617,232.6312372741966,1.004237447805178,Normal
2024-10-29 12:38:00,BET01 ,233.226,233.02675294020372,1.0008550394205056,Normal
2024-10-29 12:43:00,BET01 ,230.046,231.0417570572357,0.9956901424663722,Normal
2024-10-29 12:48:00,BET01 ,229.868,229.67771010582916,1.0008285083218704,Normal
2024-10-29 12:53:00,BET01 ,228.903,228.82018590747347,1.0003619177748593,Normal
2024-10-29 12:58:00,BET01 ,227.829,226.1986522497998,1.0072075926800825,Normal
2024-10-29 13:03:00,BET01 ,227.778,227.2049053817384,1.0025223690364373,Normal
2024-10-29 13:08:00,BET01 ,229.02,226.9395951840963,1.0091672183261633,Normal
2024-10-29 13:13:00,BET01 ,229.062,228.0879287865447,1.0042705951982531,Normal
2024-10-29 13:18:00,BET01 ,229.344,228.56285280903415,1.0034176471870453,Normal
2024-10-29 13:23:00,BET01 ,227.041,227.1482171267683,0.999527986051907,Normal
2024-10-29 13:28:00,BET01 ,224.916,224.80836569806675,1.0004787824581127,Normal
2024-10-29 13:33:00,BET01 ,226.208,226.63805959748032,0.99810243875965,Normal
2024-10-29 13:38:00,BET01 ,223.566,223.5162646891843,1.0002225131620057,Normal
2024-10-29 13:43:00,BET01 ,222.32,222.79102501971863,0.9978857989468968,Normal
2024-10-29 13:48:00,BET01 ,222.662,220.38812746051872,1.0103175818302128,Normal
2024-10-29 13:58:00,BET01 ,220.84,220.58611252223244,1.0011509676419088,Normal
2024-10-29 14:03:00,BET01 ,219.657,217.25791351303627,1.0110425735393054,Normal
2024-10-29 14:13:00,BET01 ,217.718,214.254763365184,1.0161641056675743,Normal
2024-10-29 14:18:00,BET01 ,217.778,214.1729325822934,1.0168325071438304,Normal
2024-10-29 14:23:00,BET01 ,217.008,214.08170486904515,1.0136690574878637,Normal
2024-10-29 14:28:00,BET01 ,214.582,212.55129745942065,1.009553940930269,Normal
2024-10-29 14:33:00,BET01 ,212.857,209.28505019688092,1.0170673911001231,Normal
2024-10-29 14:38:00,BET01 ,211.67,202.50219422912613,1.0452726243573476,Normal
2024-10-29 14:43:00,BET01 ,209.41,207.69873332781552,1.0082391772196488,Normal
2024-10-29 14:53:00,BET01 ,205.557,199.3095974679673,1.0313452167452035,Normal
2024-10-29 14:58:00,BET01 ,203.123,197.14544722528885,1.030320521517701,Normal
2024-10-29 15:03:00,BET01 ,200.76,198.58320527953435,1.0109616254677805,Normal
2024-10-29 15:08:00,BET01 ,197.836,196.7758316766064,1.0053876958077654,Normal
2024-10-29 15:13:00,BET01 ,195.57,191.9532598059095,1.0188417753246155,Normal
2024-10-29 15:18:00,BET01 ,193.089,188.55207725304385,1.024061908057727,Normal
2024-10-29 15:23:00,BET01 ,191.69,186.95010393913768,1.0253538027580098,Normal
2024-10-29 15:28:00,BET01 ,188.288,186.08135093794812,1.0118585180671207,Normal
2024-10-29 15:33:00,BET01 ,105.618,162.9097439181525,0.6483221780341362,Normal
2024-10-29 15:38:00,BET01 ,130.936,156.87818636712305,0.8346348401401474,Normal
2024-10-29 15:43:00,BET01 ,33.843,107.33054199479136,0.3153156535969265,Normal
2024-10-29 15:48:00,BET01 ,111.75,100.86175387858457,1.1079521791235407,Normal
2024-10-29 15:58:00,BET01 ,132.614,117.83929501536905,1.1253801202960692,Normal
2024-10-29 16:03:00,BET01 ,149.92000000000002,140.6273736086925,1.0660797834222875,Normal
2024-10-29 16:08:00,BET01 ,136.339,142.9098668638362,0.9540209013692742,Normal
2024-10-29 16:13:00,BET01 ,118.656,127.974436911268,0.9271851696622115,Normal
2024-10-29 16:18:00,BET01 ,101.71,112.56910269636172,0.9035338966354513,Normal
2024-10-29 16:23:00,BET01 ,84.257,88.92922729297702,0.9474612853928847,Normal
2024-10-29 16:28:00,BET01 ,69.877,78.61368904252879,0.8888655506574386,Normal
2024-10-29 16:33:00,BET01 ,58.063,63.517784354252,0.914121935931683,Normal
2024-10-29 16:38:00,BET01 ,45.519,47.66347606078812,0.955007980155431,Normal
2024-10-29 16:43:00,BET01 ,35.058,36.6468213953932,0.9566450421920378,Normal
2024-10-29 16:48:00,BET01 ,25.396,26.61076380353428,0.9543506600373138,Normal
2024-10-29 16:53:00,BET01 ,16.88,18.34190013457857,0.9202972361722457,Normal
2024-10-29 16:58:00,BET01 ,14.847,12.92317992896072,1.1488658427426224,Normal
2024-10-30 06:13:00,BET01 ,17.684,21.22299480756457,0.8332471529275803,Normal
2024-10-30 06:18:00,BET01 ,17.416,20.317247006384,0.8572027496898382,Normal
2024-10-30 06:23:00,BET01 ,28.746,25.30251099066159,1.1360927779305894,Normal
2024-10-30 06:28:00,BET01 ,19.114,28.802871965303428,0.6636143792544419,Normal
2024-10-30 06:33:00,BET01 ,18.126,20.018016199947255,0.905484330662484,Normal
2024-10-30 06:38:00,BET01 ,29.653,27.18881601236491,1.0906322653591987,Normal
2024-10-30 06:43:00,BET01 ,125.068,71.66258740990104,1.7452342222117474,Normal
2024-10-30 06:48:00,BET01 ,155.328,147.71873400976597,1.0515118548858602,Normal
2024-10-30 06:53:00,BET01 ,166.183,168.59587574627898,0.9856884058664036,Normal
2024-10-30 06:58:00,BET01 ,166.363,166.72981720606708,0.9977999303770979,Normal
2024-10-30 07:03:00,BET01 ,162.607,168.47124607295,0.965191412720894,Normal
2024-10-30 07:08:00,BET01 ,176.46800000000002,172.9415219218982,1.0203911590398425,Normal
2024-10-30 07:13:00,BET01 ,186.027,182.82164862953823,1.0175326685569768,Normal
2024-10-30 07:18:00,BET01 ,192.288,188.77847191228008,1.0185907219831227,Normal
2024-10-30 07:23:00,BET01 ,196.579,193.59510973904415,1.0154130456341484,Normal
2024-10-30 07:28:00,BET01 ,211.194,199.82159239891652,1.0569128063917137,Normal
2024-10-30 07:33:00,BET01 ,67.717,118.39292706392288,0.5719682896549905,Normal
2024-10-30 07:38:00,BET01 ,79.197,154.5442938927802,0.512455025061911,Normal
2024-10-30 07:43:00,BET01 ,226.991,158.31238009465412,1.4338171143929699,Normal
2024-10-30 07:48:00,BET01 ,67.379,79.5821700921457,0.8466594957386054,Normal
2024-10-30 07:53:00,BET01 ,62.806,97.931934389718,0.6413229800002203,Normal
2024-10-30 07:58:00,BET01 ,133.501,113.01139271635738,1.18130567893335,Normal
2024-10-30 08:03:00,BET01 ,242.747,194.31469556184797,1.2492467401815044,Normal
2024-10-30 08:08:00,BET01 ,248.497,232.22798137100915,1.0700562375513196,Normal
2024-10-30 08:13:00,BET01 ,225.316,218.37655342031263,1.0317774343032649,Normal
2024-10-30 08:18:00,BET01 ,186.28,206.09452954264145,0.9038570815702229,Normal
2024-10-30 08:23:00,BET01 ,186.28,120.29793078724592,1.548488812575233,Normal
2024-10-30 08:58:00,BET01 ,46.544,120.48510566751968,0.38630501041712834,Normal
2024-10-30 09:03:00,BET01 ,86.737,126.64256552915757,0.6848961061202609,Normal
2024-10-30 09:08:00,BET01 ,67.228,66.63640313800515,1.0088779831163701,Normal
2024-10-30 09:13:00,BET01 ,249.946,174.32697254875697,1.4337769786605647,Normal
2024-10-30 09:18:00,BET01 ,147.98,137.56954851775518,1.0756740978974806,Normal
2024-10-30 09:28:00,BET01 ,81.09100000000001,92.34018449382444,0.8781767162856735,Normal
2024-10-30 09:33:00,BET01 ,120.865,109.8045178448498,1.1007288440606633,Normal
2024-10-30 09:38:00,BET01 ,120.865,159.06611243276606,0.7598412895838333,Normal
2024-10-30 09:48:00,BET01 ,23.14,81.8042318921841,0.2828704513783337,Normal
2024-10-30 09:53:00,BET01 ,88.015,75.1082702489339,1.1718416588251717,Normal
2024-10-30 09:58:00,BET01 ,80.47800000000001,74.32991182771602,1.0827135135924042,Normal
2024-10-30 10:03:00,BET01 ,104.126,97.42254722441707,1.0688080220294511,Normal
2024-10-30 10:08:00,BET01 ,249.981,196.95187766232573,1.2692491331745146,Normal
2024-10-30 10:13:00,BET01 ,106.589,210.4833478065625,0.5064011054117068,Normal
2024-10-30 10:18:00,BET01 ,173.451,177.6398763802726,0.976419278905005,Normal
2024-10-30 10:23:00,BET01 ,91.275,102.63036067565918,0.8893567108124534,Normal
2024-10-30 10:28:00,BET01 ,93.161,116.817476259292,0.7974919762280835,Normal
2024-10-30 10:33:00,BET01 ,106.17,106.85140898744588,0.9936228357313853,Normal
2024-10-30 10:38:00,BET01 ,113.027,106.63747278970666,1.0599182167688252,Normal
2024-10-30 10:43:00,BET01 ,100.247,98.62254010555198,1.016471487072929,Normal
2024-10-30 10:48:00,BET01 ,84.751,85.37674170031276,0.9926708177443779,Normal
2024-10-30 10:53:00,BET01 ,194.19,131.95194719955242,1.4716721058032154,Normal
2024-10-30 10:58:00,BET01 ,197.455,139.4487892499065,1.4159678335115584,Normal
2024-10-30 11:03:00,BET01 ,214.178,205.2861163025784,1.043314588719266,Normal
2024-10-30 11:08:00,BET01 ,210.527,207.6264296853496,1.0139701401167767,Normal
2024-10-30 11:13:00,BET01 ,250.006,215.0143364664627,1.1627410716354496,Normal
2024-10-30 11:18:00,BET01 ,78.343,94.70306899008894,0.8272487981165523,Normal
