Tempo,Usina,Potencia Ativa(kW),Potencia Ativa(kW) prevista,PR,Status
2024-10-19 15:38:00,BET01 ,179.964,156.7778126582251,1.1478920195954048,Normal
2024-10-19 15:43:00,BET01 ,209.576,191.2200635126981,1.0959937788436251,Normal
2024-10-19 15:48:00,BET01 ,196.076,185.0908427702381,1.059350084884525,Normal
2024-10-19 15:53:00,BET01 ,186.407,178.37489995992075,1.0450293177004388,Normal
2024-10-19 15:58:00,BET01 ,122.653,150.77523578412698,0.8134823955812539,Normal
2024-10-19 16:03:00,BET01 ,174.743,166.2704968603175,1.0509561425488503,Normal
2024-10-19 16:08:00,BET01 ,152.129,129.29677103210676,1.1765877738913029,Normal
2024-10-19 16:13:00,BET01 ,44.291,84.7881498503246,0.522372525856341,Normal
2024-10-19 16:18:00,BET01 ,107.347,104.42366823174592,1.0279949154991028,Normal
2024-10-19 16:23:00,BET01 ,104.15,96.78963923589474,1.0760449240457097,Normal
2024-10-19 16:28:00,BET01 ,83.252,89.73459205155126,0.9277581598874701,Normal
2024-10-19 16:33:00,BET01 ,71.32900000000001,67.85215563308077,1.05124147249972,Normal
2024-10-19 16:38:00,BET01 ,47.754,45.40843052579358,1.0516549338315944,Normal
2024-10-19 16:43:00,BET01 ,28.817,32.79445793575036,0.8787155456710752,Normal
2024-10-19 16:48:00,BET01 ,30.266,25.77303849090908,1.174327971095675,Normal
2024-10-19 17:03:00,BET01 ,11.597,14.585943371031751,0.7950805583841831,Normal
2024-10-19 17:08:00,BET01 ,8.328,8.802811436507918,0.9460613873269247,Normal
2024-10-19 17:13:00,BET01 ,5.853,5.732486936111099,1.0210228239910577,Normal
2024-10-19 17:18:00,BET01 ,3.595,3.6853368553751857,0.9754874903108447,Normal
2024-10-19 17:23:00,BET01 ,1.989,2.0382328948412662,0.975845304544994,Normal
2024-10-19 17:28:00,BET01 ,0.71,0.6546490190476186,1.0845506207783,Normal
2024-10-19 17:33:00,BET01 ,0.085,0.1568712853174602,0.541845499818438,Normal
2024-10-21 07:08:00,BET01 ,13.026,28.13502004675322,0.4629817209425873,Perda Instantanea
2024-10-21 07:13:00,BET01 ,23.346,41.497157517460245,0.5625927508450909,Perda Instantanea
2024-10-21 07:18:00,BET01 ,88.419,96.88130458968271,0.9126528629489171,Perda Instantanea
2024-10-21 07:23:00,BET01 ,191.059,189.2250847281745,1.0096917133077783,Normal
2024-10-21 07:28:00,BET01 ,198.912,210.41454433293669,0.9453338913932854,Normal
2024-10-21 07:33:00,BET01 ,249.989,203.13565266230145,1.2306505368389906,Normal
2024-10-21 07:43:00,BET01 ,137.947,125.90635229365104,1.0956317730360943,Normal
2024-10-21 07:48:00,BET01 ,100.644,100.06819594458877,1.005754116480026,Normal
2024-10-21 07:53:00,BET01 ,68.623,78.42594359278507,0.8750038170572052,Normal
2024-10-21 07:58:00,BET01 ,136.198,138.966231090476,0.9800798289717328,Normal
2024-10-21 08:03:00,BET01 ,82.9,90.14347360753986,0.9196450578432781,Normal
2024-10-21 08:08:00,BET01 ,249.987,240.10333446432168,1.0411642160560957,Normal
2024-10-21 08:13:00,BET01 ,249.987,234.51154982579345,1.0659901407231434,Normal
2024-10-21 08:18:00,BET01 ,87.56,113.62581422579356,0.770599538464064,Normal
2024-10-21 08:23:00,BET01 ,126.277,142.75819051904767,0.8845516992116215,Normal
2024-10-21 08:28:00,BET01 ,250.029,203.9167696088745,1.226132605374103,Normal
2024-10-21 08:33:00,BET01 ,151.029,161.5472013067464,0.9348908478657306,Normal
2024-10-21 08:38:00,BET01 ,236.429,236.67113078928577,0.9989769314555675,Normal
2024-10-21 08:43:00,BET01 ,250.009,235.23977819130585,1.0627836921215053,Normal
2024-10-21 08:48:00,BET01 ,250.012,238.76566630674557,1.0471019718505343,Normal
2024-10-21 08:53:00,BET01 ,87.491,89.11824125371565,0.9817406489308629,Normal
2024-10-21 08:58:00,BET01 ,250.014,231.7937984900793,1.0786052156209889,Normal
2024-10-21 09:03:00,BET01 ,170.86,202.83426100952371,0.8423626223184139,Normal
2024-10-21 09:08:00,BET01 ,250.029,246.427980623593,1.0146128672859898,Normal
2024-10-21 09:13:00,BET01 ,249.995,244.6448670063491,1.0218689770977785,Normal
2024-10-21 09:18:00,BET01 ,88.267,82.84816099126989,1.0654068713643638,Normal
2024-10-21 09:28:00,BET01 ,250.014,247.82090149166652,1.0088495300240332,Normal
2024-10-21 09:33:00,BET01 ,250.014,245.0783488989541,1.0201390743948617,Normal
2024-10-21 09:38:00,BET01 ,89.83500000000001,91.0520241781746,0.9866337493410023,Normal
2024-10-21 09:48:00,BET01 ,117.613,126.95358113333334,0.9264252252677821,Normal
2024-10-21 09:53:00,BET01 ,202.87,217.03318359563505,0.9347418520938109,Normal
2024-10-21 09:58:00,BET01 ,250.04,223.96633616971903,1.1164177807977473,Normal
2024-10-21 10:03:00,BET01 ,111.54,114.90052010798628,0.9707527859331884,Normal
2024-10-21 10:08:00,BET01 ,140.637,157.3205852468252,0.8939516705925686,Normal
2024-10-21 10:13:00,BET01 ,92.054,106.4860115184704,0.864470353310518,Normal
2024-10-21 10:23:00,BET01 ,218.335,215.11760655992083,1.0149564393706796,Normal
2024-10-21 10:28:00,BET01 ,250.058,212.2900093059525,1.1779075276199937,Normal
2024-10-21 10:33:00,BET01 ,86.145,99.827958643376,0.8629346044001881,Normal
2024-10-21 10:38:00,BET01 ,193.624,205.0063288910173,0.9444781585398361,Normal
2024-10-21 10:43:00,BET01 ,127.842,118.94179289880957,1.0748282574549917,Normal
2024-10-21 10:48:00,BET01 ,249.951,237.34912144285707,1.0530942709226623,Normal
2024-10-21 10:53:00,BET01 ,249.966,247.2517517777771,1.0109776703408857,Normal
2024-10-21 10:58:00,BET01 ,249.98,245.0830068714287,1.0199809574359444,Normal
2024-10-21 11:03:00,BET01 ,249.969,245.8448027271287,1.0167756130173267,Normal
2024-10-21 11:08:00,BET01 ,249.958,235.0441996361108,1.063451046173351,Normal
2024-10-21 11:13:00,BET01 ,73.734,130.44754532698428,0.5652386928031173,Normal
2024-10-21 11:18:00,BET01 ,249.966,244.58632371587305,1.0219950003843075,Normal
2024-10-21 11:23:00,BET01 ,249.978,237.0085656746031,1.0547213738393029,Normal
2024-10-21 11:28:00,BET01 ,73.72800000000001,82.74286741825404,0.8910496131021772,Normal
2024-10-21 11:38:00,BET01 ,172.616,193.6897529083336,0.8911984109024754,Normal
2024-10-21 11:43:00,BET01 ,249.998,195.24708026388888,1.2804186350039741,Normal
2024-10-21 11:48:00,BET01 ,136.059,172.71419204567073,0.7877696580025224,Normal
2024-10-21 11:53:00,BET01 ,249.959,233.42690684007937,1.0708234255584201,Normal
2024-10-21 11:58:00,BET01 ,122.427,119.84786168189024,1.0215201029197793,Normal
2024-10-21 12:03:00,BET01 ,249.973,219.2324839019841,1.1402188012966161,Normal
2024-10-21 12:08:00,BET01 ,249.947,241.71461829087275,1.0340582699024874,Normal
2024-10-21 12:18:00,BET01 ,94.758,180.67909373849204,0.5244547005374571,Normal
2024-10-21 12:23:00,BET01 ,249.98,229.0456775873018,1.0913980243295311,Normal
2024-10-21 12:28:00,BET01 ,107.925,169.15636077305183,0.6380191646756771,Normal
2024-10-21 12:33:00,BET01 ,249.99,223.8389289190472,1.1168298615760912,Normal
2024-10-21 12:38:00,BET01 ,244.656,235.1305760214284,1.040511209302288,Normal
2024-10-21 12:43:00,BET01 ,66.508,85.91415585833326,0.7741215558198264,Normal
2024-10-21 12:53:00,BET01 ,80.48,92.65102021522353,0.8686358748457289,Normal
2024-10-21 12:58:00,BET01 ,249.98,205.34487235761196,1.2173666531329554,Normal
2024-10-21 13:03:00,BET01 ,249.981,247.0244558297615,1.011968629422975,Normal
2024-10-21 13:08:00,BET01 ,249.98,246.8306894079361,1.0127589911919705,Normal
2024-10-21 13:13:00,BET01 ,151.587,159.5597981289683,0.9500325381301616,Normal
2024-10-21 13:18:00,BET01 ,249.93,245.48867010833317,1.0180917917299683,Normal
2024-10-21 13:28:00,BET01 ,249.918,244.8069741746033,1.0208777786769725,Normal
2024-10-21 13:33:00,BET01 ,249.955,237.5872969940472,1.052055405160246,Normal
2024-10-21 13:38:00,BET01 ,249.975,235.90979644999985,1.0596211084137035,Normal
2024-10-21 13:43:00,BET01 ,249.98,247.77522913531809,1.0088982699052527,Normal
2024-10-21 13:48:00,BET01 ,249.932,247.83318291507948,1.0084686685625939,Normal
2024-10-21 13:53:00,BET01 ,250.02,247.8841677813496,1.0086162510408263,Normal
2024-10-21 13:58:00,BET01 ,249.993,239.5085385488097,1.0437748963553284,Normal
2024-10-21 14:03:00,BET01 ,105.128,134.57897874007935,0.7811621174733401,Normal
2024-10-21 14:08:00,BET01 ,249.944,245.8248202337303,1.0167565657623716,Normal
2024-10-21 14:13:00,BET01 ,250.016,242.03303085054137,1.032982973941223,Normal
2024-10-21 14:18:00,BET01 ,249.965,244.26397930714288,1.0233395882152911,Normal
2024-10-21 14:23:00,BET01 ,249.97,249.413801572042,1.0022300226549306,Normal
2024-10-21 14:28:00,BET01 ,250.027,239.87142835396813,1.0423375627340064,Normal
2024-10-21 14:33:00,BET01 ,249.961,243.4718357380951,1.026652627981519,Normal
2024-10-21 14:38:00,BET01 ,249.997,244.50971522896884,1.0224419907646314,Normal
2024-10-21 14:43:00,BET01 ,249.981,242.60847507362865,1.0303885712324512,Normal
2024-10-21 14:48:00,BET01 ,246.574,246.44918353015865,1.0005064592548187,Normal
2024-10-21 14:53:00,BET01 ,246.011,243.4377329079369,1.0105705350658858,Normal
2024-10-21 14:58:00,BET01 ,238.93,236.99303758531727,1.008173077295511,Normal
2024-10-21 15:03:00,BET01 ,238.658,235.8533690373015,1.0118914178506178,Normal
2024-10-21 15:08:00,BET01 ,240.317,233.55178064484144,1.0289666785518812,Normal
2024-10-21 15:13:00,BET01 ,234.057,232.65308559880924,1.0060343682851973,Normal
2024-10-21 15:18:00,BET01 ,234.18,230.32250954245995,1.016748213039199,Normal
2024-10-21 15:23:00,BET01 ,229.26,229.15465605566328,1.0004597067593997,Normal
2024-10-21 15:28:00,BET01 ,227.934,224.5908654277778,1.014885443207383,Normal
2024-10-21 15:33:00,BET01 ,222.631,220.76245964761887,1.0084640312277897,Normal
2024-10-21 15:38:00,BET01 ,219.06,212.4788707973308,1.0309730994803077,Normal
2024-10-21 15:43:00,BET01 ,211.508,208.4934969523085,1.0144584991462877,Normal
2024-10-21 15:48:00,BET01 ,206.732,204.96977954826835,1.008597464736584,Normal
2024-10-21 15:53:00,BET01 ,198.5,196.28047867857143,1.0113079066057469,Normal
2024-10-21 15:58:00,BET01 ,190.058,188.72397460909065,1.0070686588371855,Normal
2024-10-21 16:03:00,BET01 ,182.035,176.42901341168837,1.0317747431667055,Normal
2024-10-21 16:08:00,BET01 ,160.15200000000002,161.71589536984112,0.9903293651730122,Normal
2024-10-21 16:13:00,BET01 ,143.095,145.8114335984126,0.9813702291282994,Normal
2024-10-21 16:18:00,BET01 ,124.973,126.58470013928552,0.9872678124804016,Normal
2024-10-21 16:23:00,BET01 ,105.235,106.87756984920628,0.9846312949337847,Normal
2024-10-21 16:28:00,BET01 ,87.996,90.09817652673156,0.9766679348265404,Normal
2024-10-21 16:33:00,BET01 ,73.883,75.04350619761902,0.9845355546879305,Normal
2024-10-21 16:38:00,BET01 ,60.679,59.96960295158735,1.0118292770586683,Normal
2024-10-21 16:43:00,BET01 ,44.743,44.94591588134919,0.9954853321515384,Normal
2024-10-21 16:48:00,BET01 ,31.354,31.71126795158728,0.9887337222802723,Normal
2024-10-21 16:53:00,BET01 ,20.915,21.707092738888875,0.9635099573942567,Normal
2024-10-21 16:58:00,BET01 ,15.243,14.916833995238068,1.0218656321352142,Normal
2024-10-21 17:03:00,BET01 ,11.194,10.963783565476207,1.0209979003278322,Normal
2024-10-21 17:08:00,BET01 ,8.118,8.708804612734497,0.9321600794820234,Normal
2024-10-21 17:13:00,BET01 ,8.118,10.46857728174603,0.7754635402229191,Normal
2024-10-22 07:23:00,BET01 ,24.53,45.28373675119045,0.541695579028273,Perda Instantanea
2024-10-22 07:28:00,BET01 ,37.749,91.88175734148616,0.41084325215616757,Perda Instantanea
2024-10-22 07:38:00,BET01 ,208.696,163.7977050297619,1.2741082053749173,Normal
2024-10-22 07:43:00,BET01 ,106.249,141.0628042178571,0.753203515193908,Normal
2024-10-22 07:48:00,BET01 ,234.647,206.34082151230172,1.137181670016811,Normal
2024-10-22 07:53:00,BET01 ,41.935,61.98764892500001,0.6765057350495407,Normal
2024-10-22 07:58:00,BET01 ,228.179,211.8457479645381,1.0770997397511892,Normal
2024-10-22 08:03:00,BET01 ,232.314,216.40118389841257,1.0735338680450914,Normal
2024-10-22 08:08:00,BET01 ,231.396,225.91138609523773,1.0242777223386612,Normal
2024-10-22 08:13:00,BET01 ,230.737,228.3690976551584,1.0103687511539639,Normal
2024-10-22 08:18:00,BET01 ,230.461,227.5526523706344,1.0127809876046996,Normal
2024-10-22 08:23:00,BET01 ,232.839,229.58711069007904,1.0141640761110091,Normal
2024-10-22 08:28:00,BET01 ,232.08,221.03283030847783,1.0499797685081647,Normal
2024-10-22 08:33:00,BET01 ,249.95,242.13218805396832,1.0322873716578698,Normal
2024-10-22 08:38:00,BET01 ,250.007,233.28417814411944,1.0716843379131757,Normal
2024-10-22 08:48:00,BET01 ,60.666,69.5945388384922,0.8717063294404087,Normal
2024-10-22 08:53:00,BET01 ,115.999,161.8475274511904,0.7167177764577387,Normal
2024-10-22 08:58:00,BET01 ,73.715,103.76021361269832,0.7104360855997569,Normal
2024-10-22 09:03:00,BET01 ,91.441,90.60895432110388,1.0091828195693273,Normal
2024-10-22 09:08:00,BET01 ,86.313,87.88943707135641,0.9820634068906765,Normal
2024-10-22 09:13:00,BET01 ,214.762,168.2871040583333,1.2761643335757749,Normal
2024-10-22 09:18:00,BET01 ,113.159,111.92577836652248,1.0110182091335485,Normal
2024-10-22 09:23:00,BET01 ,249.958,229.43968789880955,1.0894279114877443,Normal
2024-10-22 09:28:00,BET01 ,249.986,238.1641944142856,1.0496372077036502,Normal
2024-10-22 09:33:00,BET01 ,80.143,84.54331991825401,0.9479518911428042,Normal
2024-10-22 09:38:00,BET01 ,138.436,122.58547996785715,1.129301774046151,Normal
2024-10-22 09:43:00,BET01 ,115.833,128.926997077453,0.8984386716958376,Normal
2024-10-22 09:48:00,BET01 ,227.715,176.782856629365,1.2881056700956985,Normal
2024-10-22 09:53:00,BET01 ,112.523,134.681672786508,0.8354737335225035,Normal
2024-10-22 09:58:00,BET01 ,94.034,107.21303881468246,0.8770761564042373,Normal
2024-10-22 10:03:00,BET01 ,104.468,105.71850975032464,0.9881713263526135,Normal
2024-10-22 10:08:00,BET01 ,158.579,147.4967993642497,1.0751351940077176,Normal
2024-10-22 10:13:00,BET01 ,106.664,113.4258568400794,0.9403852258342379,Normal
2024-10-22 10:18:00,BET01 ,114.531,115.0430350619046,0.9955491867749398,Normal
2024-10-22 10:23:00,BET01 ,118.863,146.94478491785728,0.8088956683045601,Normal
2024-10-22 10:28:00,BET01 ,249.982,237.54401105411264,1.0523607768122345,Normal
2024-10-22 10:33:00,BET01 ,249.997,245.12816404354243,1.0198624094275546,Normal
2024-10-22 10:38:00,BET01 ,249.966,244.2751665900792,1.0232968151833077,Normal
2024-10-22 10:43:00,BET01 ,232.925,231.56715312622651,1.0058637283200236,Normal
2024-10-22 10:48:00,BET01 ,137.109,191.32159212539688,0.71664153782567,Normal
2024-10-22 10:53:00,BET01 ,249.976,211.6335252423882,1.181173917098897,Normal
2024-10-22 11:08:00,BET01 ,193.494,195.1026309936508,0.9917549497643466,Normal
2024-10-22 11:13:00,BET01 ,100.731,149.21476449484126,0.6750739468779748,Normal
2024-10-22 11:18:00,BET01 ,249.933,207.87125685079383,1.202345162031696,Normal
2024-10-22 11:23:00,BET01 ,249.983,244.98309930912703,1.0204091657954084,Normal
2024-10-22 11:28:00,BET01 ,249.924,239.44984267662355,1.0437425942998917,Normal
2024-10-22 11:33:00,BET01 ,76.89,80.3497206569264,0.9569417214068665,Normal
2024-10-22 11:38:00,BET01 ,249.982,247.29452465714303,1.0108675084763117,Normal
2024-10-22 11:43:00,BET01 ,249.997,234.002829001984,1.0683503317726146,Normal
2024-10-22 11:48:00,BET01 ,84.938,88.4974990222582,0.9597785354209508,Normal
2024-10-22 11:53:00,BET01 ,249.985,230.2166968535715,1.085868242471579,Normal
2024-10-22 11:58:00,BET01 ,67.771,81.66109035512261,0.8299056466829152,Normal
2024-10-22 12:03:00,BET01 ,83.473,95.00010911706352,0.8786621486628055,Normal
2024-10-22 12:08:00,BET01 ,108.912,107.17045944206323,1.0162501921425302,Normal
2024-10-22 12:13:00,BET01 ,249.949,189.0880396234126,1.3218657324799494,Normal
2024-10-22 12:18:00,BET01 ,84.36,89.17090808190426,0.9460484569980447,Normal
2024-10-22 12:28:00,BET01 ,249.959,246.83229101111115,1.0126673417650534,Normal
2024-10-22 12:33:00,BET01 ,249.938,243.8303600984128,1.0250487260861283,Normal
2024-10-22 12:38:00,BET01 ,156.56,152.79571426150798,1.0246360688628313,Normal
2024-10-22 12:43:00,BET01 ,83.482,100.84763560555558,0.8278032449518437,Normal
2024-10-22 12:48:00,BET01 ,249.974,203.51969064577915,1.2282546185424061,Normal
2024-10-22 12:53:00,BET01 ,88.092,100.71055967193372,0.8747047011451541,Normal
2024-10-22 12:58:00,BET01 ,178.995,181.1070256273808,0.9883382457413541,Normal
2024-10-22 13:03:00,BET01 ,247.791,212.35876764682547,1.1668508098149353,Normal
2024-10-22 13:08:00,BET01 ,68.654,114.2507824110029,0.6009061693164237,Normal
2024-10-22 13:13:00,BET01 ,123.765,150.07823754556287,0.8246698656920572,Normal
2024-10-22 13:18:00,BET01 ,192.414,187.62868942420624,1.0255041517929848,Normal
2024-10-22 13:23:00,BET01 ,234.582,224.6563391023812,1.0441815304979907,Normal
2024-10-22 13:28:00,BET01 ,231.025,225.48405601825408,1.024573551139675,Normal
2024-10-22 13:33:00,BET01 ,226.833,227.46754558253969,0.9972103906914956,Normal
2024-10-22 13:38:00,BET01 ,226.86,225.77735292539708,1.0047951978379366,Normal
2024-10-22 13:43:00,BET01 ,226.731,225.76539216468268,1.0042770409851522,Normal
2024-10-22 13:48:00,BET01 ,224.137,224.35139028650795,0.9990443995634074,Normal
2024-10-22 13:53:00,BET01 ,223.088,221.3136251920636,1.0080174675481302,Normal
2024-10-22 13:58:00,BET01 ,221.666,221.8204800047621,0.9993035809643962,Normal
2024-10-22 14:03:00,BET01 ,221.366,220.962724975397,1.0018250816948782,Normal
2024-10-22 14:08:00,BET01 ,220.108,219.9848235543648,1.0005599315609368,Normal
2024-10-22 14:13:00,BET01 ,219.752,219.3217706698412,1.0019616353125584,Normal
2024-10-22 14:18:00,BET01 ,218.401,217.78819593253937,1.0028137616220967,Normal
2024-10-22 14:23:00,BET01 ,215.663,215.31956512301568,1.0015950007923717,Normal
2024-10-22 14:28:00,BET01 ,214.697,214.23355403214305,1.0021632744223972,Normal
2024-10-22 14:33:00,BET01 ,214.307,213.6515211380953,1.0030679812547696,Normal
2024-10-22 14:38:00,BET01 ,214.191,212.98833206309533,1.0056466376597024,Normal
2024-10-22 14:43:00,BET01 ,209.113,208.58518264761923,1.0025304642721073,Normal
2024-10-22 14:48:00,BET01 ,208.635,208.33328182817456,1.0014482475828048,Normal
2024-10-22 14:53:00,BET01 ,206.54,206.0007380718256,1.0026177669712346,Normal
2024-10-22 14:58:00,BET01 ,203.658,203.33199235714304,1.00160332685023,Normal
2024-10-22 15:03:00,BET01 ,203.267,202.2849613619049,1.0048547288512375,Normal
2024-10-22 15:08:00,BET01 ,201.573,199.5936898,1.0099166972762683,Normal
2024-10-22 15:13:00,BET01 ,199.438,198.78191537420653,1.0033005247210662,Normal
2024-10-22 15:18:00,BET01 ,197.268,196.04965375671003,1.0062144779138549,Normal
2024-10-22 15:23:00,BET01 ,192.884,190.62562988048307,1.0118471483657934,Normal
2024-10-22 15:28:00,BET01 ,187.539,187.0598797404761,1.0025613202584573,Normal
2024-10-22 15:33:00,BET01 ,184.087,184.11134415454532,0.9998677748258418,Normal
2024-10-22 15:38:00,BET01 ,179.993,178.67913437619046,1.0073532123848514,Normal
2024-10-22 15:43:00,BET01 ,173.748,172.81912703253977,1.0053748273319616,Normal
2024-10-22 15:48:00,BET01 ,169.118,168.37999476706358,1.0043829745567896,Normal
2024-10-22 15:53:00,BET01 ,161.304,161.79968880158737,0.9969364044810047,Normal
2024-10-22 15:58:00,BET01 ,158.407,158.5779692440475,0.9989218600486404,Normal
2024-10-22 16:03:00,BET01 ,150.997,150.44005927420622,1.0037020772823457,Normal
2024-10-22 16:08:00,BET01 ,135.51,136.5414353511904,0.9924459901235292,Normal
2024-10-22 16:13:00,BET01 ,119.693,122.0722248479076,0.9805096953801576,Normal
2024-10-22 16:18:00,BET01 ,101.99,104.32797316273437,0.9775901602239745,Normal
2024-10-22 16:23:00,BET01 ,85.277,86.76792491031746,0.9828170961578433,Normal
2024-10-22 16:28:00,BET01 ,71.787,73.19437200595229,0.980772128137969,Normal
2024-10-22 16:33:00,BET01 ,60.808,61.43364511381669,0.9898159206952872,Normal
2024-10-22 16:38:00,BET01 ,49.122,48.95375112460324,1.0034368944469345,Normal
2024-10-22 16:43:00,BET01 ,37.144,37.105332446825365,1.001042102323973,Normal
2024-10-22 16:48:00,BET01 ,26.623,26.702472344169703,0.9970237832982138,Normal
2024-10-22 16:53:00,BET01 ,18.344,18.30631606385281,1.0020585210053048,Normal
2024-10-22 16:58:00,BET01 ,12.93,12.91842214722224,1.0008962280877507,Normal
2024-10-22 17:03:00,BET01 ,9.536,9.645627474206355,0.9886344901356067,Normal
2024-10-22 17:08:00,BET01 ,7.103,6.928235812698405,1.0252249190163647,Normal
2024-10-22 17:13:00,BET01 ,4.551,4.737120619444444,0.9607101793691983,Normal
2024-10-22 17:18:00,BET01 ,3.178,3.1256403729797944,1.0167516479096055,Normal
2024-10-22 17:23:00,BET01 ,1.649,1.645781641269839,1.0019555198876067,Normal
2024-10-22 17:28:00,BET01 ,0.391,0.441710624603174,0.88519491771625,Normal
2024-10-22 17:33:00,BET01 ,0.001,0.0632247104978355,0.015816600694980407,Normal
2024-10-23 07:13:00,BET01 ,25.668,35.42988493531737,0.7244731403125025,Perda Instantanea
2024-10-23 07:18:00,BET01 ,76.496,97.4186716484127,0.7852293477792087,Perda Instantanea
2024-10-23 07:23:00,BET01 ,185.458,174.0605725579366,1.0654796619048792,Normal
2024-10-23 07:28:00,BET01 ,189.522,184.1331458781745,1.029266073178323,Normal
2024-10-23 07:33:00,BET01 ,188.64,190.01038594325365,0.9927878366413985,Normal
2024-10-23 07:38:00,BET01 ,195.786,194.2517832396824,1.0078980832748627,Normal
2024-10-23 07:43:00,BET01 ,199.316,196.80311761507943,1.0127685090326437,Normal
2024-10-23 07:48:00,BET01 ,201.801,175.7772838880591,1.1480493698407224,Normal
2024-10-23 07:53:00,BET01 ,60.818,114.22108812420656,0.5324585941071157,Normal
2024-10-23 07:58:00,BET01 ,219.512,203.7183531837301,1.0775268726133176,Normal
2024-10-23 08:03:00,BET01 ,82.05,108.1688842531746,0.7585360666932455,Normal
2024-10-23 08:08:00,BET01 ,223.736,213.6080490005411,1.047413714262393,Normal
2024-10-23 08:13:00,BET01 ,136.532,137.74239603293665,0.9912126108751061,Normal
2024-10-23 08:18:00,BET01 ,221.515,209.7888897103175,1.0558948107589217,Normal
2024-10-23 08:23:00,BET01 ,98.876,98.23719283412682,1.006502701751177,Normal
2024-10-23 08:28:00,BET01 ,248.978,224.6731787554832,1.1081785613180302,Normal
2024-10-23 08:33:00,BET01 ,152.032,150.3203675777775,1.0113865635762027,Normal
2024-10-23 08:38:00,BET01 ,68.485,77.48208080198428,0.8838817864871554,Normal
2024-10-23 08:43:00,BET01 ,249.798,212.8289319047619,1.1737032073805702,Normal
2024-10-23 08:48:00,BET01 ,110.992,110.12890596497114,1.0078371252984515,Normal
2024-10-23 08:53:00,BET01 ,184.197,176.36630203787868,1.04440019364039,Normal
2024-10-23 08:58:00,BET01 ,70.691,98.51717301244592,0.7175500254262211,Normal
2024-10-23 09:03:00,BET01 ,249.952,184.86373776468267,1.3520877756900582,Normal
2024-10-23 09:08:00,BET01 ,94.512,105.50077412012996,0.8958417678753955,Normal
2024-10-23 09:13:00,BET01 ,213.301,178.74746277539708,1.1933092458381953,Normal
2024-10-23 09:18:00,BET01 ,125.69,143.93703757222212,0.873229032082403,Normal
2024-10-23 09:23:00,BET01 ,74.795,99.99174363585853,0.748011758574609,Normal
2024-10-23 09:28:00,BET01 ,245.214,240.57102331785717,1.0192998168196186,Normal
2024-10-23 09:33:00,BET01 ,249.977,238.715404622619,1.0471758217496867,Normal
2024-10-23 09:38:00,BET01 ,87.85900000000001,103.74435387153684,0.8468798225761073,Normal
2024-10-23 09:43:00,BET01 ,200.746,190.2180208265872,1.0553469073417112,Normal
2024-10-23 09:48:00,BET01 ,222.07,216.12723175674628,1.027496619444709,Normal
2024-10-23 09:53:00,BET01 ,229.79,223.76179860873012,1.0269402616029681,Normal
2024-10-23 09:58:00,BET01 ,229.086,228.9177356902954,1.0007350426964394,Normal
2024-10-23 10:03:00,BET01 ,230.194,216.774519938095,1.0619052463626133,Normal
2024-10-23 10:08:00,BET01 ,150.568,176.81222286587288,0.8515700869516167,Normal
2024-10-23 10:13:00,BET01 ,148.358,164.5553503432537,0.9015689838740163,Normal
2024-10-23 10:18:00,BET01 ,198.044,202.5812187868325,0.9776029643122702,Normal
2024-10-23 10:23:00,BET01 ,245.746,234.79508558055517,1.046640305065873,Normal
2024-10-23 10:28:00,BET01 ,248.974,236.91635400490603,1.0508941058363759,Normal
2024-10-23 10:33:00,BET01 ,250.019,233.40504922738089,1.0711807684864347,Normal
2024-10-23 10:38:00,BET01 ,114.175,123.98365442698436,0.9208875196305751,Normal
2024-10-23 10:43:00,BET01 ,138.103,155.89716990238097,0.8858595706803194,Normal
2024-10-23 10:48:00,BET01 ,106.391,106.48652065555557,0.9991029789031747,Normal
2024-10-23 10:53:00,BET01 ,72.508,139.2515541718254,0.5206979586779394,Normal
2024-10-23 10:58:00,BET01 ,249.979,214.98251985086617,1.1627875613952752,Normal
2024-10-23 11:03:00,BET01 ,220.123,211.46450623055568,1.0409453762420258,Normal
2024-10-23 11:08:00,BET01 ,235.91,233.9908027861113,1.00820201987017,Normal
2024-10-23 11:13:00,BET01 ,239.219,235.11066378174596,1.0174740530785444,Normal
2024-10-23 11:18:00,BET01 ,243.711,239.87933536835743,1.0159733001834388,Normal
2024-10-23 11:23:00,BET01 ,236.14,231.3682420888529,1.0206240833576226,Normal
2024-10-23 11:28:00,BET01 ,104.812,151.35450245396848,0.6924934395782281,Normal
2024-10-23 11:33:00,BET01 ,238.683,227.1939623579362,1.0505692912030964,Normal
2024-10-23 11:38:00,BET01 ,243.512,235.71665147142852,1.0330708436587321,Normal
2024-10-23 11:43:00,BET01 ,247.671,234.3098105074677,1.0570236024842266,Normal
2024-10-23 11:48:00,BET01 ,70.748,99.73630339166654,0.7093505332975009,Normal
2024-10-23 11:53:00,BET01 ,250.021,238.92645012857164,1.0464350006684404,Normal
2024-10-23 11:58:00,BET01 ,246.623,238.98812680872985,1.031946663180387,Normal
2024-10-23 12:03:00,BET01 ,248.681,242.6579303746034,1.0248212354572483,Normal
2024-10-23 12:08:00,BET01 ,62.521,77.75616882301586,0.8040648214330972,Normal
2024-10-23 12:13:00,BET01 ,249.973,227.4555771321428,1.0989970136224687,Normal
2024-10-23 12:18:00,BET01 ,76.974,92.80986242777772,0.8293730643109101,Normal
2024-10-23 12:23:00,BET01 ,242.348,237.070734918254,1.0222602974743622,Normal
