Tempo,Potencia Ativa(kW),Potencia Ativa(kW) prevista,PR,Status
2024-10-23 08:03:00,82.05,130.28173734773313,0.6297889609884577,Normal
2024-10-23 08:08:00,223.74,211.35318248994776,1.058607196561336,Normal
2024-10-23 08:13:00,136.53,137.01980507116184,0.9964252972706577,Normal
2024-10-23 08:18:00,221.52,199.68396334114902,1.109352981048084,Normal
2024-10-23 08:23:00,98.88,98.24294226399594,1.0064845140151866,Normal
2024-10-23 08:28:00,248.98,208.7906829588747,1.1924861611235849,Normal
2024-10-23 08:33:00,152.03,138.2208706436921,1.0999062536069917,Normal
2024-10-23 08:38:00,68.49,78.1524829724759,0.8763637109792292,Normal
2024-10-23 08:43:00,249.8,190.63139093559383,1.3103822973436559,Normal
2024-10-23 08:48:00,110.99,107.95324569587686,1.0281302732914415,Normal
2024-10-23 08:53:00,184.2,182.7152136897234,1.0081262325139382,Normal
2024-10-23 08:58:00,70.69,119.22090955855808,0.5929329029760421,Normal
2024-10-23 09:03:00,249.95,161.06098915080693,1.5518965909613482,Normal
2024-10-23 09:08:00,94.51,113.61621323617587,0.831835504001005,Normal
2024-10-23 09:13:00,213.3,169.7605609479784,1.256475584251656,Normal
2024-10-23 09:18:00,125.69,141.31556580538634,0.8894278509495183,Normal
2024-10-23 09:23:00,74.8,109.44338761759587,0.6834583763192464,Normal
2024-10-23 09:28:00,245.21,234.68195733449838,1.04486089508149,Normal
2024-10-23 09:33:00,249.98,231.58240374529734,1.0794429799378755,Normal
2024-10-23 09:38:00,87.86,114.52024161270197,0.7672006167882119,Normal
2024-10-23 09:43:00,200.75,188.4629827605143,1.0651959183682198,Normal
2024-10-23 09:48:00,222.07,214.05130486061555,1.0374615569132177,Normal
2024-10-23 09:53:00,229.79,224.91119244228082,1.021692151043,Normal
2024-10-23 09:58:00,229.09,229.15489907541772,0.999716789491826,Normal
2024-10-23 10:03:00,230.19,208.60821825191374,1.10345604755621,Normal
2024-10-23 10:08:00,150.57,180.9204570462351,0.8322441942622393,Normal
2024-10-23 10:13:00,148.36,169.91826384188388,0.8731256819929331,Normal
2024-10-23 10:18:00,198.04,201.77740395156752,0.9814775892722626,Normal
2024-10-23 10:23:00,245.75,234.03874359098566,1.050039819174048,Normal
2024-10-23 10:28:00,248.97,227.08970731168162,1.0963508780179436,Normal
2024-10-23 10:33:00,250.02,227.66852295867687,1.098175526202979,Normal
2024-10-23 10:38:00,114.18,119.32616762712833,0.9568731005992824,Normal
2024-10-23 10:43:00,138.1,171.41682137312506,0.8056385534030879,Normal
2024-10-23 10:48:00,106.39,99.44332046979628,1.0698556675037176,Normal
2024-10-23 10:53:00,72.51,162.7484461632714,0.4455342076031682,Normal
2024-10-23 10:58:00,249.98,194.76755418312027,1.283478662801141,Normal
2024-10-23 11:03:00,220.12,197.76168831130659,1.1130568406834092,Normal
2024-10-23 11:08:00,235.91,236.2453570835259,0.9985804712199811,Normal
2024-10-23 11:13:00,239.22,232.23882989820422,1.0300603051817638,Normal
2024-10-23 11:18:00,243.71,238.3970591080849,1.022286100809265,Normal
2024-10-23 11:23:00,236.14,230.59255239951037,1.0240573580662677,Normal
2024-10-23 11:28:00,104.81,177.16646832576578,0.5915905023702345,Normal
2024-10-23 11:33:00,238.68,229.23954087940146,1.0411816350895808,Normal
2024-10-23 11:38:00,243.51,233.29601986785394,1.0437812018307537,Normal
2024-10-23 11:43:00,247.67,230.96794201658477,1.0723133168940646,Normal
2024-10-23 11:48:00,70.75,107.30845185846557,0.6593143296235013,Normal
2024-10-23 11:53:00,250.02,242.6451753758462,1.030393452549512,Normal
2024-10-23 11:58:00,246.62,234.2805701117305,1.0526694547583895,Normal
2024-10-23 12:03:00,248.68,241.12391064854373,1.0313369558876715,Normal
2024-10-23 12:08:00,62.52,84.56523631696246,0.7393108885271272,Normal
2024-10-23 12:13:00,249.97,225.95736864228272,1.1062706275170522,Normal
2024-10-23 12:18:00,76.97,94.74496722090554,0.812391436270575,Normal
2024-10-23 12:23:00,242.35,240.24345020586546,1.0087683963593157,Normal
2024-10-23 12:28:00,240.54,233.871222361581,1.0285147423059542,Normal
2024-10-23 12:33:00,229.88,231.1888237343,0.9943387240215201,Normal
2024-10-23 12:38:00,229.72,227.80309778894443,1.0084147328533326,Normal
2024-10-23 12:43:00,228.53,227.4166973340275,1.0048954306303082,Normal
2024-10-23 12:48:00,226.22,226.57631225584777,0.998427407294698,Normal
2024-10-23 12:53:00,226.03,225.39257812099225,1.0028280517678163,Normal
2024-10-23 12:58:00,225.54,224.80747068498852,1.0032584740746358,Normal
2024-10-23 13:03:00,226.51,224.5545534407285,1.008708113593375,Normal
2024-10-23 13:13:00,222.36,223.3604445469358,0.9955209412796205,Normal
2024-10-23 13:18:00,220.97,223.1071144322037,0.9904211282654856,Normal
2024-10-23 13:23:00,225.48,223.63620636972158,1.0082446114616619,Normal
2024-10-23 13:28:00,224.29,223.848250985203,1.0019734307185906,Normal
2024-10-23 13:33:00,223.05,222.23189117915345,1.003681329518035,Normal
2024-10-23 13:38:00,221.06,221.9112338965141,0.9961640792961791,Normal
2024-10-23 13:43:00,217.95,216.89834003970196,1.004848630746116,Normal
2024-10-23 13:48:00,212.59,212.92505762688353,0.9984264058414831,Normal
2024-10-23 13:53:00,211.95,211.86779013776885,1.0003880243531953,Normal
2024-10-23 13:58:00,215.24,212.6908190917754,1.0119853829098502,Normal
2024-10-23 14:03:00,212.76,210.90533619495974,1.0087938211450744,Normal
2024-10-23 14:08:00,210.84,209.44207668887438,1.0066745103621286,Normal
2024-10-23 14:13:00,207.87,207.9885553837001,0.9994299908305946,Normal
2024-10-23 14:18:00,210.49,208.1831549417788,1.011080843975423,Normal
2024-10-23 14:28:00,208.17,206.88312526397212,1.0062202982209685,Normal
2024-10-23 14:33:00,206.44,206.0768615063657,1.001762150738224,Normal
2024-10-23 14:38:00,204.96,205.09883250619131,0.9993230946051966,Normal
2024-10-23 14:48:00,204.94,203.99462749848556,1.0046343009769778,Normal
2024-10-23 14:53:00,203.81,202.7562365140359,1.0051971939511275,Normal
2024-10-23 14:58:00,201.05,200.7326366672404,1.0015810250790742,Normal
2024-10-23 15:08:00,196.54,197.22357693589288,0.9965339999075512,Normal
2024-10-23 15:13:00,193.18,193.23914917392398,0.9996939068807909,Normal
2024-10-23 15:18:00,189.06,189.3481607638054,0.9984781433173526,Normal
2024-10-23 15:23:00,186.58,186.1917618426676,1.0020851521758545,Normal
2024-10-23 15:28:00,183.1,181.52776464116673,1.008661128846825,Normal
2024-10-23 15:33:00,176.45,123.8644318463008,1.424541309961772,Normal
2024-10-23 15:38:00,0.0,106.20659789743998,0.0,Normal
2024-10-23 15:43:00,0.0,10.242469829353428,0.0,Normal
2024-10-23 15:48:00,0.0,0.009418204400739875,0.0,Normal
2024-10-23 15:53:00,0.0,9.87106740654162e-06,0.0,Normal
2024-10-23 15:58:00,0.0,3.7635773288894575e-05,0.0,Normal
2024-10-23 16:03:00,0.0,9.87106740654162e-06,0.0,Normal
2024-10-23 16:13:00,0.0,0.027023077372783404,0.0,Normal
2024-10-23 16:18:00,0.0,0.00014918211954556194,0.0,Normal
2024-10-23 16:23:00,0.0,0.011859182119545562,0.0,Normal
2024-10-23 16:28:00,0.0,0.008989182119545561,0.0,Normal
2024-10-23 16:33:00,0.0,32.35550323110792,0.0,Normal
2024-10-23 16:38:00,45.69,29.964500117201204,1.5248043458522949,Normal
2024-10-23 16:43:00,35.36,34.77051095017104,1.0169537068544592,Normal
2024-10-23 16:48:00,26.3,26.297236895833105,1.0001050720339113,Normal
2024-10-23 16:53:00,18.73,18.62778384318946,1.005487295626308,Normal
2024-10-23 16:58:00,13.16,13.464691154388042,0.9773710996491185,Normal
2024-10-23 17:03:00,9.9,9.57553479759302,1.0338848126256657,Normal
2024-10-23 17:08:00,6.77,7.024101300241637,0.963824368502075,Normal
2024-10-23 17:13:00,4.59,4.5750644726975525,1.0032645501263595,Normal
2024-10-23 17:18:00,3.07,3.1249996978938044,0.9824000949725297,Normal
2024-10-23 17:23:00,1.75,1.6867565631613404,1.0374941104246411,Normal
2024-10-23 17:28:00,0.44,0.3922874225259175,1.1216265797329514,Normal
2024-10-23 17:33:00,0.0,0.028306434672310865,0.0,Normal
2024-10-24 05:18:00,0.0,0.03090839330848889,0.0,Normal
2024-10-24 05:23:00,0.0,0.007995555735930738,0.0,Normal
2024-10-24 05:28:00,0.0,0.0024864191919191916,0.0,Normal
2024-10-24 05:38:00,0.0,0.011349873015873018,0.0,Normal
2024-10-24 05:43:00,0.0,0.0846946243201243,0.0,Normal
2024-10-24 05:48:00,0.0,3.0821587437697626e-06,0.0,Normal
2024-10-24 05:53:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-24 05:58:00,0.0,0.005023447914968222,0.0,Normal
2024-10-24 06:03:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-24 06:08:00,0.0,0.008923824930619797,0.0,Normal
2024-10-24 06:13:00,0.0,0.015253780812972738,0.0,Normal
2024-10-24 06:18:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-24 06:23:00,0.0,0.0529070969871098,0.0,Normal
2024-10-24 06:28:00,0.0,0.0734694470989666,0.0,Normal
2024-10-24 06:33:00,0.0,0.0032686960441143027,0.0,Normal
2024-10-24 06:38:00,0.0,0.0032686960441143027,0.0,Normal
2024-10-24 06:43:00,0.0,0.020291002654522182,0.0,Normal
2024-10-24 06:48:00,0.0,52.93607190229461,0.0,Normal
2024-10-24 06:53:00,163.04,79.7685806387788,2.0439125115978247,Normal
2024-10-24 06:58:00,171.96,164.19349491952482,1.0473009304313896,Normal
2024-10-24 07:03:00,108.81,166.16040139752315,0.6548491643305694,Normal
2024-10-24 07:08:00,199.96,183.03082909508493,1.0924935487022263,Normal
2024-10-24 07:13:00,105.4,147.146421484351,0.7162933283512387,Normal
2024-10-24 07:18:00,154.65,171.83452054248883,0.8999937818766767,Normal
2024-10-24 07:23:00,225.63,199.63114863155752,1.1302344426040767,Normal
2024-10-24 07:28:00,208.54,205.54273398971335,1.0145822036717516,Normal
2024-10-24 07:33:00,204.56,202.90881378763774,1.0081375775726056,Normal
2024-10-24 07:38:00,210.61,199.7864436575633,1.0541756294585656,Normal
2024-10-24 07:43:00,143.57,165.45351478307973,0.8677361746483873,Normal
2024-10-24 07:48:00,180.12,156.94417752198663,1.14766920852968,Normal
2024-10-24 07:53:00,88.04,124.74244187336132,0.7057742230938394,Normal
2024-10-24 07:58:00,58.5,70.95222612314828,0.8244984434803276,Normal
2024-10-24 08:03:00,55.8,63.07554976487821,0.8846534070333321,Normal
2024-10-24 08:08:00,67.92,65.47513985794191,1.0373402813245238,Normal
2024-10-24 08:13:00,52.38,64.3839418246534,0.8135568981261575,Normal
2024-10-24 08:18:00,137.55,86.42390814540443,1.591573477197747,Normal
2024-10-24 08:23:00,51.9,68.38423753595758,0.7589468256147494,Normal
2024-10-24 08:28:00,75.37,82.02234644129423,0.9188959261723205,Normal
2024-10-24 08:33:00,54.22,55.541961752570955,0.9761988645907026,Normal
2024-10-24 08:38:00,43.39,56.62282650418244,0.7662987293083118,Normal
2024-10-24 08:43:00,95.89,99.92915091228981,0.9595798535721066,Normal
2024-10-24 08:48:00,249.96,176.81206201095287,1.4137044563425536,Normal
2024-10-24 08:53:00,57.74,69.97895139884875,0.8251052473036901,Normal
2024-10-24 08:58:00,86.39,105.34250930437841,0.8200867870954478,Normal
2024-10-24 09:03:00,117.09,136.96921786481053,0.8548636096876056,Normal
2024-10-24 09:08:00,154.17,135.49421748192478,1.1378345354152593,Normal
2024-10-24 09:13:00,90.75,129.43889912807703,0.7011029961727719,Normal
2024-10-24 09:18:00,113.98,103.40629574184607,1.1022539699570246,Normal
2024-10-24 09:23:00,84.1,107.51999330430733,0.7821801082332367,Normal
2024-10-24 09:28:00,84.73,89.91399551530144,0.9423449543578649,Normal
2024-10-24 09:33:00,250.02,192.24315951915338,1.30054042300054,Normal
2024-10-24 09:38:00,138.21,149.255643276155,0.9259951380483605,Normal
2024-10-24 09:43:00,91.12,97.1937799775708,0.9375085527183692,Normal
2024-10-24 09:48:00,79.31,87.05903739652744,0.9109910053193796,Normal
2024-10-24 09:53:00,136.77,126.60038286285949,1.080328486432437,Normal
2024-10-24 09:58:00,105.46,103.78788051618176,1.0161109319845638,Normal
2024-10-24 10:03:00,102.68,98.93715111751847,1.0378305706219066,Normal
2024-10-24 10:08:00,130.46,134.511231503859,0.9698818347095219,Normal
2024-10-24 10:13:00,81.72,79.28569381479507,1.0307029688217306,Normal
2024-10-24 10:18:00,62.44,77.74287877071586,0.8031603792824797,Normal
2024-10-24 10:23:00,129.43,146.87888739931054,0.8812022087839396,Normal
2024-10-24 10:28:00,97.29,94.28594328135635,1.0318611302395237,Normal
2024-10-24 10:33:00,103.55,140.41853017560445,0.7374382844664629,Normal
2024-10-24 10:38:00,248.76,156.69997751687885,1.5874922507452496,Normal
2024-10-24 10:43:00,121.15,127.7082938168082,0.9486462968003021,Normal
2024-10-24 10:48:00,132.34,119.88402997070733,1.1039001611168409,Normal
2024-10-24 11:03:00,127.59,153.0793438061053,0.8334893319219422,Normal
2024-10-24 11:08:00,205.52,226.02200565179763,0.9092919930841497,Normal
2024-10-24 11:13:00,249.99,193.39203804069655,1.2926592145814877,Normal
2024-10-24 11:18:00,88.98,101.70265680031063,0.8749033978011893,Normal
2024-10-24 11:28:00,121.42,155.29247775618492,0.7818794686928365,Normal
2024-10-24 11:33:00,179.04,167.845525310771,1.0666951035394128,Normal
2024-10-24 11:38:00,249.97,206.5564452924393,1.2101776811955516,Normal
2024-10-24 11:43:00,88.12,100.19069233356697,0.879522817415217,Normal
2024-10-24 11:48:00,244.48,232.58055761451422,1.051162670291677,Normal
2024-10-24 11:53:00,96.57,119.36411687282387,0.8090371087224664,Normal
2024-10-24 11:58:00,100.61,108.56608214082746,0.926716687348935,Normal
2024-10-24 12:03:00,250.02,229.16449092057084,1.0910067218339587,Normal
2024-10-24 12:08:00,250.01,228.06780173900026,1.0962091013886752,Normal
2024-10-24 12:13:00,126.45,144.4169505304828,0.875589738846546,Normal
2024-10-24 12:18:00,235.73,204.62146565392106,1.1520296721884165,Normal
2024-10-24 12:23:00,249.97,238.8192013319725,1.0466913824593493,Normal
2024-10-24 12:28:00,250.0,235.30216895565968,1.0624636445536122,Normal
2024-10-24 12:33:00,87.87,145.66296220497003,0.6032418857194013,Normal
2024-10-24 12:38:00,250.06,246.3393623278192,1.0151037074912515,Normal
2024-10-24 12:43:00,250.0,242.68104229455884,1.0301587533836187,Normal
2024-10-24 12:48:00,71.66,79.21645192833635,0.9046100684341133,Normal
2024-10-24 12:53:00,250.04,238.01458870796637,1.0505238412372624,Normal
2024-10-24 12:58:00,147.79,159.13630493855788,0.928700713875827,Normal
2024-10-24 13:08:00,83.76,94.09444522535686,0.8901694441089929,Normal
2024-10-24 13:13:00,228.99,157.4017968607967,1.4548118545464548,Normal
2024-10-24 13:18:00,132.99,125.09002908478749,1.0631542815443573,Normal
2024-10-24 13:23:00,235.5,202.97242302925466,1.160256139653302,Normal
2024-10-24 13:28:00,171.46,167.32702752725535,1.0246999694778625,Normal
2024-10-24 13:33:00,250.01,197.46207840270165,1.266116522333634,Normal
2024-10-24 13:38:00,83.61,114.55870071048095,0.7298441714287925,Normal
2024-10-24 13:43:00,242.96,237.33179467082107,1.023714502041268,Normal
2024-10-24 13:48:00,238.71,226.26322582306238,1.0550101508173095,Normal
2024-10-24 13:53:00,135.94,171.575884924433,0.7923024850483616,Normal
2024-10-24 13:58:00,236.58,218.81651795364186,1.0811798040316203,Normal
2024-10-24 14:03:00,220.74,222.14421966479267,0.9936787926919207,Normal
2024-10-24 14:08:00,235.11,226.63356392337897,1.0374015036867477,Normal
2024-10-24 14:13:00,224.35,223.20289084744923,1.0051393113601508,Normal
2024-10-24 14:18:00,223.17,218.30942050249445,1.0222646346928945,Normal
2024-10-24 14:23:00,218.08,218.19862724282967,0.9994563336885817,Normal
2024-10-24 14:28:00,217.35,205.34585398433566,1.058458185460029,Normal
2024-10-24 14:33:00,131.17,198.72479478171647,0.660058550540107,Normal
2024-10-24 14:38:00,213.66,200.0110077215449,1.0682412054913357,Normal
2024-10-24 14:43:00,212.41,206.11480943982315,1.0305421554971517,Normal
2024-10-24 14:48:00,212.42,207.35835252059033,1.0244101451322394,Normal
2024-10-24 14:53:00,201.83,204.89672855393167,0.985032808597896,Normal
2024-10-24 14:58:00,203.69,199.65022263984423,1.0202342742559485,Normal
2024-10-24 15:08:00,190.1,195.3392413690283,0.9731787564428466,Normal
2024-10-24 15:13:00,194.88,193.64254543968977,1.0063904063928741,Normal
2024-10-24 15:18:00,201.32,195.24636436641512,1.0311075479089926,Normal
2024-10-24 15:23:00,188.25,188.66773225458016,0.9977858839474655,Normal
2024-10-24 15:28:00,183.01,184.17614610639066,0.993668310847828,Normal
2024-10-24 15:33:00,176.41,177.0396620673495,0.9964433841547328,Normal
2024-10-24 15:38:00,172.21,170.8166166902775,1.0081571883152853,Normal
2024-10-24 15:43:00,167.76,166.7924651959462,1.0058008304087187,Normal
2024-10-24 15:48:00,163.27,162.3232203408578,1.0058326815914205,Normal
2024-10-24 15:53:00,156.61,156.3581302773309,1.0016108514614646,Normal
2024-10-24 16:03:00,143.07,143.5820707346798,0.9964336025239109,Normal
2024-10-24 16:08:00,125.11,126.89900816683429,0.9859021107203432,Normal
2024-10-24 16:13:00,110.72,115.16043100415811,0.9614413478185247,Normal
2024-10-24 16:18:00,96.32,96.42755713663736,0.9988845809244659,Normal
2024-10-24 16:23:00,78.07,68.93338390515262,1.1325426894379462,Normal
2024-10-24 16:28:00,20.51,57.87637177729453,0.35437604967570335,Normal
2024-10-24 16:33:00,56.74,43.52118098446894,1.3037330034827952,Normal
2024-10-24 16:38:00,44.64,45.17845829763543,0.9880815256224976,Normal
2024-10-24 16:43:00,31.67,32.486683267805915,0.9748609834659471,Normal
2024-10-24 16:48:00,23.81,24.155506388514524,0.985696578537521,Normal
2024-10-24 16:53:00,17.06,17.43804940359395,0.9783204305226916,Normal
2024-10-24 16:58:00,12.93,12.911486130996177,1.0014339068962306,Normal
2024-10-24 17:03:00,9.77,9.765487415435716,1.000462095169684,Normal
2024-10-24 17:08:00,7.53,7.370970406991876,1.021575122979367,Normal
2024-10-24 17:13:00,5.17,4.8933188012016045,1.0565426472377917,Normal
2024-10-24 17:18:00,3.14,3.3700513369334475,0.9317365482204254,Normal
2024-10-24 17:23:00,1.82,1.828223297483717,0.9955020278458134,Normal
2024-10-24 17:28:00,0.54,0.5716259878227208,0.9446736353901933,Normal
2024-10-24 17:33:00,0.06,0.07678098125819945,0.7814435165686632,Normal
2024-10-24 17:38:00,0.0,0.0017397057387057385,0.0,Normal
2024-10-25 05:18:00,0.0,0.019727847025093927,0.0,Normal
2024-10-25 05:23:00,0.0,0.008247690476190476,0.0,Normal
2024-10-25 05:33:00,0.0,0.0017266666666666665,0.0,Normal
2024-10-25 05:38:00,0.0,0.008917712418300654,0.0,Normal
2024-10-25 05:43:00,0.0,0.0006399346405228758,0.0,Normal
2024-10-25 05:48:00,0.0,2.553191489361702e-06,0.0,Normal
2024-10-25 05:53:00,0.0,0.0022897488254104365,0.0,Normal
2024-10-25 05:58:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-25 06:03:00,0.0,0.002463380486175352,0.0,Normal
2024-10-25 06:08:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-25 06:13:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-25 06:18:00,0.0,2.782493061979649e-05,0.0,Normal
2024-10-25 06:23:00,0.0,0.08573421237172518,0.0,Normal
2024-10-25 06:28:00,0.0,0.0008733469871097996,0.0,Normal
2024-10-25 06:33:00,0.0,3.034170914328642e-05,0.0,Normal
2024-10-25 06:38:00,0.0,0.0003421137656332896,0.0,Normal
2024-10-25 06:43:00,0.0,0.00036829558381510773,0.0,Normal
2024-10-25 06:48:00,0.0,3.034170914328642e-05,0.0,Normal
2024-10-25 06:53:00,0.0,3.034170914328642e-05,0.0,Normal
2024-10-25 06:58:00,0.0,0.0003421137656332896,0.0,Normal
2024-10-25 07:03:00,0.0,0.022236835987855513,0.0,Normal
2024-10-25 07:08:00,0.0,0.016856399479919,0.0,Normal
2024-10-25 07:13:00,0.0,0.0034321137656332895,0.0,Normal
2024-10-25 07:18:00,0.0,29.753646388952554,0.0,Normal
2024-10-25 07:23:00,78.14,105.5031721366376,0.7406412377705626,Normal
2024-10-25 07:28:00,199.13,176.42211783860697,1.1287133520422108,Normal
2024-10-25 07:43:00,228.24,202.115984693673,1.129252593979247,Normal
2024-10-25 07:48:00,61.64,114.2979929708399,0.5392920592728676,Normal
2024-10-25 07:53:00,67.8,71.44708519490936,0.9489540380134469,Normal
2024-10-25 07:58:00,47.6,61.423394692668445,0.7749490277795015,Normal
2024-10-25 08:03:00,88.48,138.38259910691795,0.6393867478355286,Normal
2024-10-25 08:08:00,199.56,131.38219584752594,1.5189272695030689,Normal
2024-10-25 08:13:00,50.93,77.86333332303202,0.6540947815412222,Normal
2024-10-25 08:18:00,153.43,131.29419443964102,1.1685969867505097,Normal
2024-10-25 08:23:00,73.06,62.44631011645156,1.1699650445919982,Normal
2024-10-25 08:28:00,48.45,70.2062315250872,0.6901096804019039,Normal
2024-10-25 08:33:00,80.91,64.82474038984107,1.2481345781475697,Normal
2024-10-25 08:38:00,76.59,76.15697526881677,1.0056859497065733,Normal
2024-10-25 08:43:00,92.09,133.92248802260673,0.687636567687234,Normal
2024-10-25 08:48:00,144.61,131.05023861060428,1.1034699481142227,Normal
2024-10-25 08:53:00,191.41,178.9650066457279,1.0695386969079812,Normal
2024-10-25 09:03:00,88.38,98.5343469126209,0.8969461184775938,Normal
2024-10-25 09:08:00,95.18,99.56891430026579,0.9559208380335421,Normal
2024-10-25 09:13:00,96.53,96.82437180109261,0.9969597344592399,Normal
2024-10-25 09:18:00,106.12,106.48386578382947,0.9965829021969568,Normal
2024-10-25 09:23:00,106.32,104.15350469085224,1.0208009832753908,Normal
2024-10-25 09:28:00,131.28,120.534440022448,1.0891492918998984,Normal
2024-10-25 09:33:00,106.68,98.60413074939356,1.0819019364526583,Normal
2024-10-25 09:43:00,129.67,150.11672150679178,0.8637945106876938,Normal
2024-10-25 09:48:00,204.64,147.65295455567335,1.3859526253017806,Normal
2024-10-25 09:53:00,84.66,99.57003518258696,0.8502558008014597,Normal
2024-10-25 10:03:00,250.03,202.03390765559107,1.2375645400386368,Normal
2024-10-25 10:13:00,64.49,77.72214000221655,0.8297506990692847,Normal
2024-10-25 10:18:00,74.2,79.25343767026912,0.936236990863491,Normal
2024-10-25 10:23:00,93.88,89.71156606961088,1.0464648440888287,Normal
2024-10-25 10:38:00,97.45,100.53215679657758,0.9693415828846268,Normal
2024-10-25 10:43:00,100.0,102.6416218893418,0.9742636384663743,Normal
2024-10-25 10:48:00,109.05,114.36826889197731,0.9534987375125831,Normal
2024-10-25 10:53:00,93.76,102.33329174800677,0.9162218706975801,Normal
2024-10-25 10:58:00,250.04,234.8283881331683,1.064777567941255,Normal
2024-10-25 11:03:00,249.99,243.8778134977965,1.0250624950853053,Normal
2024-10-25 11:08:00,87.06,95.37005606079482,0.9128651444275395,Normal
2024-10-25 11:13:00,240.75,236.8848308027334,1.0163166598053943,Normal
2024-10-25 11:18:00,151.55,142.42250388560018,1.064087457146038,Normal
2024-10-25 11:23:00,192.91,205.80334274183065,0.9373511500345033,Normal
2024-10-25 11:28:00,126.39,135.10993595472198,0.9354604389891488,Normal
2024-10-25 11:33:00,250.04,237.53341364783063,1.0526519034105735,Normal
2024-10-25 11:38:00,249.97,173.76434743458827,1.438557469875105,Normal
2024-10-25 11:43:00,250.01,242.9768624800986,1.0289457088552103,Normal
2024-10-25 11:48:00,249.98,231.44656057018037,1.0800765385502449,Normal
2024-10-25 11:53:00,191.64,212.00325694245234,0.9039483768497958,Normal
2024-10-25 11:58:00,87.0,104.29636632629136,0.834161371718554,Normal
2024-10-25 12:03:00,86.24,92.95156396099466,0.9277950399649968,Normal
2024-10-25 12:08:00,250.04,188.8979237066134,1.323677863121192,Normal
2024-10-25 12:13:00,102.56,127.10101568136263,0.8069172339040468,Normal
2024-10-25 12:18:00,226.36,198.3708393894397,1.1410951362443562,Normal
2024-10-25 12:23:00,122.08,120.82408756099498,1.0103945534732137,Normal
2024-10-25 12:28:00,250.05,235.60660600858364,1.0613030094363745,Normal
2024-10-25 12:33:00,249.1,238.5216567876531,1.0443496131748087,Normal
2024-10-25 12:38:00,59.97,80.53894294741521,0.7446087297067593,Normal
2024-10-25 12:43:00,239.77,234.29352007784956,1.0233744404042022,Normal
2024-10-25 12:48:00,234.27,224.9393780263761,1.0414806071550968,Normal
2024-10-25 12:53:00,236.73,229.49466282805886,1.0315272568119023,Normal
2024-10-25 12:58:00,246.25,232.76772169256867,1.0579215975883385,Normal
2024-10-25 13:03:00,236.63,229.5786554999714,1.0307142860675456,Normal
2024-10-25 13:08:00,233.19,233.40744960531148,0.9990683690444363,Normal
2024-10-25 13:18:00,240.33,233.28911762996674,1.0301809293187916,Normal
2024-10-25 13:23:00,234.22,235.10734100831382,0.996225804755784,Normal
2024-10-25 13:28:00,235.83,232.69863642097343,1.013456733684342,Normal
2024-10-25 13:33:00,231.57,230.62756228941626,1.004086405376826,Normal
2024-10-25 13:38:00,229.82,227.57510402712728,1.0098644180894458,Normal
2024-10-25 13:43:00,222.77,223.41394834044073,0.9971176896284942,Normal
2024-10-25 13:48:00,225.11,223.46673209758353,1.0073535236631952,Normal
2024-10-25 13:53:00,226.19,225.59253620965134,1.002648420024825,Normal
2024-10-25 13:58:00,228.55,226.74152648298352,1.007975925473679,Normal
2024-10-25 14:03:00,224.15,213.51702005914888,1.0497992147787822,Normal
2024-10-25 14:08:00,114.81,180.24835669343003,0.636954489384173,Normal
2024-10-25 14:13:00,234.61,199.1931603738795,1.1778014845471811,Normal
2024-10-25 14:18:00,109.7,177.38219118312875,0.6184386339367411,Normal
2024-10-25 14:23:00,226.09,215.28104436331205,1.0502085804565615,Normal
2024-10-25 14:28:00,219.02,186.64650760953373,1.1734481550450007,Normal
2024-10-25 14:33:00,219.12,218.526764390024,1.0027147045883917,Normal
2024-10-25 14:38:00,221.35,218.03043723003907,1.0152252264047819,Normal
2024-10-25 14:43:00,224.55,217.94082990675707,1.0303255250338845,Normal
2024-10-25 14:53:00,221.55,208.1295923783233,1.064481016218405,Normal
2024-10-25 14:58:00,111.69,195.8305437146084,0.5703400393085271,Normal
2024-10-25 15:03:00,220.77,195.63990089415626,1.1284507863221596,Normal
2024-10-25 15:08:00,84.51,142.02064980491554,0.59505431158135,Normal
2024-10-25 15:13:00,207.48,189.06264146003193,1.0974140549277236,Normal
2024-10-25 15:18:00,186.03,182.63422804622252,1.0185932943134737,Normal
2024-10-25 15:23:00,193.12,192.183645878633,1.004872184191772,Normal
2024-10-25 15:28:00,187.75,188.05748600573494,0.9983649361040295,Normal
2024-10-25 15:33:00,192.17,189.6110896901631,1.0134955730385722,Normal
2024-10-25 15:38:00,179.04,180.91370805877244,0.9896430841041424,Normal
2024-10-25 15:43:00,175.95,175.36695953733454,1.003324688209248,Normal
2024-10-25 15:58:00,148.67,155.158792472411,0.9581796663339928,Normal
2024-10-25 16:03:00,154.66,154.0584675265014,1.0039045726155567,Normal
2024-10-25 16:08:00,134.94,135.13239400865197,0.9985762554562627,Normal
2024-10-25 16:13:00,117.35,120.74291751809564,0.9718996559977346,Normal
2024-10-25 16:18:00,101.25,106.6283060355878,0.9495602412196931,Normal
2024-10-25 16:23:00,85.74,92.1871594414499,0.9300644527880846,Normal
