Tempo,velocidade do vento,humidade,irradiancia inclinada,temperatura ambiente,Usina,Potencia Ativa(kW),lag_1,lag_2,Potencia Ativa Prevista (Random Forest),Potencia Ativa Prevista (kNN)
2024-09-22 14:10:00,5.7582634375,43.50004,730.3026766666667,34.550048333333336,BET01 ,218.801,221.407,225.106,216.12606429444781,214.8766363636364
2024-09-22 14:15:00,6.575883125,43.90004,715.3747900000001,34.200048333333335,BET01 ,218.844,218.801,221.407,215.50469031911746,217.70240909090907
2024-09-22 14:30:00,6.133107343750001,43.85000000000001,674.9595783333334,34.4,BET01 ,216.594,218.844,218.801,213.10404527159528,214.92427272727272
2024-09-22 14:35:00,5.8660404687500005,43.19988,660.3332399999999,34.3,BET01 ,215.576,216.594,218.844,213.180038069857,211.43127272727273
2024-09-22 14:40:00,6.4800671875,43.59984,642.929015,34.2,BET01 ,214.559,215.576,216.594,210.85231579446193,212.78390909090905
2024-09-22 14:45:00,5.4249012500000005,43.89988,625.9984516666667,34.15004833333333,BET01 ,212.478,214.559,215.576,210.167294183126,203.35886363636362
2024-09-22 14:50:00,5.42822515625,44.84988,607.3318316666666,33.85004833333333,BET01 ,211.132,212.478,214.559,209.1846878797598,208.9258181818182
2024-09-22 14:55:00,5.937372031250001,43.65012,585.8901416666666,34.0,BET01 ,209.028,211.132,212.478,207.57501728044662,207.57809090909095
2024-09-22 15:00:00,6.526093125,45.04996,564.61648,33.800000000000004,BET01 ,207.507,209.028,211.132,204.58202718727887,199.51222727272727
2024-09-22 15:05:00,4.9992403125,45.1,544.89155,33.6,BET01 ,205.085,207.507,209.028,202.2311950883163,200.7983636363636
2024-09-22 15:10:00,6.04965578125,46.299760000000006,524.0247899999999,33.300048333333336,BET01 ,202.887,205.085,207.507,202.5508895591301,201.71254545454548
2024-09-22 15:15:00,5.90108234375,47.35004000000001,501.445635,33.050048333333336,BET01 ,200.76,202.887,205.085,199.36943995574418,195.57081818181817
2024-09-22 15:20:00,6.805360625000001,47.54996,482.129015,33.1,BET01 ,198.444,200.76,202.887,196.9584145411528,196.73881818181817
2024-09-22 15:25:00,5.11934734375,47.900000000000006,461.05817,32.9,BET01 ,195.149,198.444,200.76,192.21490671127194,189.18290909090908
2024-09-22 15:30:00,5.71185953125,48.3,438.85394500000007,32.800000000000004,BET01 ,192.39,195.149,198.444,190.149332067278,189.7874090909091
2024-09-22 15:35:00,6.652342031249999,48.64992,419.51648,32.65004833333333,BET01 ,189.624,192.39,195.149,186.14489007062252,181.09972727272728
2024-09-22 15:40:00,6.135460468750001,48.94996,397.7401416666667,32.4,BET01 ,185.221,189.624,192.39,180.4775169882293,169.38518181818182
2024-09-22 15:50:00,4.60195171875,49.40032,342.47535000000005,32.49995166666667,BET01 ,166.848,185.221,189.624,166.3899107830853,168.19327272727273
2024-09-22 15:55:00,5.3101962500000015,50.399840000000005,337.31239500000004,32.300048333333336,BET01 ,170.368,166.848,185.221,162.26132416467325,166.1010909090909
2024-09-22 16:00:00,5.172999062500001,51.0,318.0887333333333,32.0,BET01 ,165.03,170.368,166.848,157.2276010671746,150.83386363636365
2024-09-22 16:05:00,5.910390937500001,50.79992,297.97479,32.1,BET01 ,158.976,165.03,170.368,155.7907532959664,150.48790909090914
2024-09-22 16:10:00,5.533288125,51.449920000000006,276.7970433333333,31.90004833333333,BET01 ,149.584,158.976,165.03,147.62250195904335,143.8689090909091
2024-09-22 16:15:00,4.7923140625,52.25,255.229015,31.600048333333334,BET01 ,130.8,149.584,158.976,130.29897150488276,129.81868181818183
2024-09-22 16:20:00,5.199189375,53.69996,233.26788833333336,31.3,BET01 ,114.121,130.8,149.584,110.41761814149197,113.82872727272729
2024-09-22 16:25:00,5.00469515625,54.699920000000006,210.9192966666667,31.050048333333336,BET01 ,99.747,114.121,130.8,98.92073523139838,102.72622727272727
2024-09-22 16:30:00,5.77619046875,55.34996000000001,190.35817,30.9,BET01 ,86.641,99.747,114.121,83.23810252791802,83.07522727272726
2024-09-22 16:35:00,5.4041871875,56.34976,171.79014166666667,30.65009666666667,BET01 ,71.766,86.641,99.747,69.15477799254577,70.5654090909091
2024-09-22 16:40:00,5.39559515625,57.999880000000005,152.637325,30.250048333333336,BET01 ,60.326,71.766,86.641,57.918894158302066,58.86713636363636
2024-09-22 16:45:00,4.667747968750001,58.7,133.39014166666666,30.1,BET01 ,46.201,60.326,71.766,47.13852335304548,46.98131818181818
2024-09-22 16:50:00,3.6130171875,59.0,114.85957833333332,29.95004833333333,BET01 ,33.247,46.201,60.326,34.9606007071694,34.21940909090909
2024-09-22 16:55:00,5.065810312500001,59.74996,94.56098666666668,29.75,BET01 ,23.108,33.247,46.201,24.140471382884268,25.388363636363636
2024-09-22 17:00:00,5.267720156250001,60.34992,78.49014166666667,29.6,BET01 ,15.131,23.108,33.247,16.313237937172804,18.383136363636364
2024-09-22 17:05:00,5.334415000000001,61.39984,62.73042333333333,29.20004833333333,BET01 ,10.141,15.131,23.108,10.568318142218827,12.211863636363637
2024-09-22 17:10:00,6.20825265625,62.59988,48.612395,28.850048333333334,BET01 ,7.822,10.141,15.131,7.808909330167893,7.610272727272728
2024-09-22 17:15:00,4.98806359375,64.04992,35.172113333333336,28.5,BET01 ,5.893,7.822,10.141,5.653330084281382,5.922727272727273
2024-09-22 17:20:00,5.4227025,65.04996,23.204085,28.3,BET01 ,4.168,5.893,7.822,4.210477319941586,4.170863636363636
2024-09-22 17:25:00,4.71760890625,65.89988,14.165211666666666,28.0,BET01 ,2.939,4.168,5.893,2.738170653627976,2.7148636363636363
2024-09-22 17:30:00,4.866205625,67.29988,7.347183333333333,27.700000000000003,BET01 ,1.619,2.939,4.168,1.5436084921512732,1.4576818181818183
2024-09-22 17:35:00,4.324166250000001,68.44996,3.15831,27.5,BET01 ,0.415,1.619,2.939,0.451332814870986,0.4219545454545455
2024-09-22 17:40:00,4.04237734375,69.34996000000001,0.779155,27.3,BET01 ,0.04,0.415,1.619,0.04469448944720135,0.09018181818181818
2024-09-23 05:35:00,5.013543749999999,78.00004,9.502816666666668,24.95,BET01 ,2.007,0.04,0.415,2.4114503952804096,1.5716818181818182
2024-09-23 05:40:00,4.4352504687500005,77.95004,15.102816666666666,25.0,BET01 ,3.601,2.007,0.04,3.3791868290754743,3.078590909090909
2024-09-23 06:00:00,4.548818906250001,77.75004000000001,56.81676,25.049951666666665,BET01 ,20.572,3.601,2.007,13.388338952982918,11.428454545454546
2024-09-23 06:05:00,4.145195859375,77.74996000000002,68.97788666666668,25.1,BET01 ,27.302,20.572,3.601,26.932769959874353,19.085727272727272
2024-09-23 06:15:00,3.623640546875,77.45004,95.67788666666668,25.200000000000003,BET01 ,43.45,27.302,20.572,33.8534421465052,32.052227272727265
2024-09-23 06:20:00,3.70787890625,77.25,111.420985,25.3,BET01 ,50.352,43.45,27.302,46.16091657411024,39.685272727272725
2024-09-23 06:25:00,4.786613046875001,77.10000000000001,129.76126666666667,25.4,BET01 ,59.702,50.352,43.45,56.35759343327528,48.38109090909091
2024-09-23 06:30:00,3.5843996875,76.75004000000001,147.70985833333333,25.5,BET01 ,69.577,59.702,50.352,64.06969604067442,57.713409090909074
2024-09-23 06:35:00,4.273984765625,75.70012,166.3612666666667,25.700000000000003,BET01 ,78.06700000000001,69.577,59.702,68.12394364888613,63.98172727272727
2024-09-23 06:40:00,5.0282849218750005,74.90008,186.3515483333333,25.9,BET01 ,85.916,78.06700000000001,69.577,82.32496453550895,74.66754545454545
2024-09-23 06:45:00,4.12284921875,73.45004,206.5681683333333,26.1,BET01 ,97.934,85.916,78.06700000000001,92.54422488756859,87.49104545454546
2024-09-23 06:50:00,6.0125695312500005,72.40004000000002,230.104365,26.399951666666663,BET01 ,110.782,97.934,85.916,107.96094374227131,93.91740909090912
2024-09-23 06:55:00,4.30810421875,71.20008,252.92239333333333,26.5,BET01 ,138.774,110.782,97.934,132.243430492748,119.85554545454544
2024-09-23 07:00:00,4.246061406250001,69.65016,276.60295666666667,26.69995166666667,BET01 ,158.665,138.774,110.782,149.95344808767015,133.2435909090909
2024-09-23 07:05:00,6.938599375000001,68.70016,301.44323833333334,26.84995166666667,BET01 ,165.855,158.665,138.774,157.0588319080002,145.7564090909091
2024-09-23 07:10:00,5.85942578125,67.5,323.6738016666667,27.0,BET01 ,169.834,165.855,158.665,163.90007724353174,156.4725454545455
2024-09-23 07:15:00,6.032557968749999,66.60004,346.78492833333337,27.149951666666663,BET01 ,174.302,169.834,165.855,171.4587122060028,170.52545454545455
2024-09-23 07:20:00,7.3818675,65.70004,369.36126666666667,27.34995166666667,BET01 ,179.428,174.302,169.834,174.1145657880169,167.67454545454547
2024-09-23 07:25:00,5.1161159375,65.2,389.09042166666666,27.4,BET01 ,182.723,179.428,174.302,177.30614616379458,162.85322727272728
2024-09-23 07:30:00,6.959189687499999,63.650000000000006,412.4599983333334,27.700000000000003,BET01 ,184.725,182.723,179.428,176.3763540790004,182.71413636363638
2024-09-23 07:35:00,6.442474687500001,62.89996,434.529435,27.9,BET01 ,188.856,184.725,182.723,178.2912956259533,176.12295454545452
2024-09-23 07:40:00,6.6518559375,62.55004,453.596195,28.0,BET01 ,191.999,188.856,184.725,179.3044056956507,178.5520909090909
2024-09-23 07:45:00,6.735692031250002,62.30004,459.1857183333334,28.049951666666665,BET01 ,73.878,191.999,188.856,163.239273664869,177.30677272727274
2024-09-23 07:50:00,7.45442046875,61.45008,249.65834333333336,28.200000000000003,BET01 ,92.042,73.878,191.999,86.48643199937153,79.3995
2024-09-23 07:55:00,6.03083140625,62.09984,194.1819383333333,28.00004833333333,BET01 ,38.174,92.042,73.878,59.314425447606126,77.23845454545453
2024-09-23 08:00:00,5.795579843750001,61.75012,579.1378850000001,27.949951666666667,BET01 ,222.203,38.174,92.042,132.56859856353103,93.34063636363636
2024-09-23 08:05:00,4.827301015624999,60.55004,463.43262333333337,28.3,BET01 ,199.51,222.203,38.174,168.6045257488089,121.65468181818187
2024-09-23 08:10:00,4.930786171875,61.5998,294.40895166666667,28.1,BET01 ,48.756,199.51,222.203,97.35602999827113,126.77777272727272
2024-09-23 08:15:00,4.578326328125001,60.9002,361.3689766666668,28.299951666666665,BET01 ,209.574,48.756,199.51,119.35472614419649,100.9280909090909
2024-09-23 08:20:00,5.616989296875,59.95004,234.63183166666667,28.50004833333333,BET01 ,59.18,209.574,48.756,74.49007411457951,73.09422727272727
2024-09-23 08:25:00,4.67223625,60.79992,255.814215,28.4,BET01 ,60.16,59.18,209.574,72.51634757389047,69.29672727272727
2024-09-23 08:35:00,4.11766,59.8,220.4435183333333,28.5,BET01 ,52.366,60.16,59.18,56.61088465587605,49.645818181818186
2024-09-23 08:40:00,5.52202484375,59.05008,503.4268,28.749951666666668,BET01 ,239.691,52.366,60.16,141.68543657885644,76.84254545454547
2024-09-23 08:45:00,4.626012812500001,58.40024,271.7907016666667,28.9,BET01 ,64.62,239.691,52.366,78.05055056714127,83.56072727272728
2024-09-23 08:50:00,4.345278437500001,56.59984,263.462535,29.20004833333333,BET01 ,62.944,64.62,239.691,67.66348446457512,64.89604545454546
2024-09-23 08:55:00,3.994376875,56.09992,264.08901333333336,29.4,BET01 ,61.509,62.944,64.62,62.595355735340604,53.13836363636363
2024-09-23 09:00:00,4.59194828125,54.1008,871.5299950000001,29.64990333333333,BET01 ,201.846,61.509,62.944,174.0967764839198,95.23713636363637
2024-09-23 09:05:00,7.553707031250001,51.4502,330.77036,30.200000000000003,BET01 ,182.502,201.846,61.509,126.442593928839,99.52263636363638
2024-09-23 09:10:00,4.58912421875,52.30004,872.93338,30.64990333333333,BET01 ,134.371,182.502,201.846,177.461410930835,190.8681818181818
2024-09-23 09:15:00,5.875764218750001,49.99996,878.84141,31.5,BET01 ,239.675,134.371,182.502,191.05223657889343,176.97022727272727
2024-09-23 09:20:00,6.32717859375,50.19996,840.0052366666666,31.1,BET01 ,122.926,239.675,134.371,166.11415163194962,188.31645454545452
2024-09-23 09:25:00,5.8827693750000005,48.7502,946.95,31.34995166666667,BET01 ,84.459,122.926,239.675,161.0755972687727,190.25081818181823
2024-09-23 09:30:00,6.209291562500001,47.199920000000006,958.770705,31.95004833333333,BET01 ,84.459,84.459,122.926,126.72334099167192,164.34304545454546
2024-09-23 09:35:00,5.1426259375,45.85036,911.595215,32.2,BET01 ,198.091,84.459,84.459,153.84497452449463,107.41868181818182
2024-09-23 09:40:00,6.3158721875,45.000440000000005,955.271125,32.549951666666665,BET01 ,239.094,198.091,84.459,202.08730771928023,197.89118181818182
2024-09-23 09:45:00,5.043265000000001,43.999840000000006,949.8507233333332,32.90004833333333,BET01 ,173.653,239.094,198.091,206.30497003985388,206.77963636363637
2024-09-23 09:50:00,5.47139640625,44.75016,1002.513095,32.65004833333333,BET01 ,230.869,173.653,239.094,215.33016200017641,205.94172727272732
2024-09-23 09:55:00,5.2530864062500005,44.95,711.4178783333334,32.550048333333336,BET01 ,106.835,230.869,173.653,146.25768576328588,175.2117272727273
2024-09-23 10:00:00,4.86556484375,45.99992,295.43380833333333,32.05009666666667,BET01 ,79.715,106.835,230.869,80.54222622122953,81.81381818181819
2024-09-23 10:05:00,4.247016171875,45.25016000000001,839.1730666666667,32.4,BET01 ,73.657,79.715,106.835,109.08976139355181,104.49413636363637
2024-09-23 10:10:00,6.496046796875001,43.25048,875.7043083333333,32.94990333333333,BET01 ,77.416,73.657,79.715,85.86282949315049,87.24609090909092
2024-09-23 10:15:00,5.171252656249999,43.25008,1050.7660600000002,33.14995166666667,BET01 ,68.773,77.416,73.657,117.37002428658124,133.03813636363637
2024-09-23 10:20:00,5.871391718750001,41.999880000000005,835.0285966666668,33.450048333333335,BET01 ,120.137,68.773,77.416,102.60663785985534,121.32945454545455
2024-09-23 10:25:00,5.188956093750001,42.99992,846.7005516666668,33.35004833333333,BET01 ,83.268,120.137,68.773,111.08834709770207,139.94295454545454
2024-09-23 10:30:00,5.827561406250001,40.70024000000001,1067.943806666667,33.69995166666667,BET01 ,234.111,83.268,120.137,171.66863083703353,163.37699999999998
2024-09-23 10:35:00,6.7312809375,39.90028,1070.4004283333334,34.049951666666665,BET01 ,220.382,234.111,83.268,212.52485755179308,225.00172727272727
2024-09-23 10:40:00,6.139694609375,39.99980000000001,1033.4530966666666,34.0,BET01 ,220.382,220.382,234.111,210.82576351238748,222.48827272727277
2024-09-23 10:45:00,6.060203515625,40.44996,1052.513235,33.85004833333333,BET01 ,220.382,220.382,220.382,199.47702126126154,205.23054545454545
2024-09-23 10:50:00,6.89387796875,40.15,1069.04211,33.74995166666667,BET01 ,220.382,220.382,220.382,187.07319892150298,212.62163636363633
2024-09-23 10:55:00,6.023080078124999,37.95,1054.4936,34.549951666666665,BET01 ,83.226,220.382,220.382,176.50941915327104,205.52145454545453
2024-09-23 11:00:00,5.430376953125,39.15028,310.33634500000005,34.35004833333333,BET01 ,80.313,83.226,220.382,87.8953980232581,87.83036363636363
2024-09-23 11:05:00,5.5478353125,39.84988,429.51969166666674,33.75004833333334,BET01 ,86.443,80.313,83.226,89.00482815528663,83.55995454545453
2024-09-23 11:10:00,6.1695931250000005,39.19996,598.4464916666667,33.99995166666667,BET01 ,169.351,86.443,80.313,129.68837428392692,123.64586363636364
2024-09-23 11:15:00,5.454289765625001,40.69996,1055.5114050000002,33.60004833333333,BET01 ,107.862,169.351,86.443,156.60544425177906,171.86440909090913
2024-09-23 11:20:00,5.449372421875,39.49996,323.0206966666667,34.10004833333333,BET01 ,70.804,107.862,169.351,86.38595001229712,98.56463636363637
2024-09-23 11:25:00,5.4233109375,39.84988,339.803105,34.050048333333336,BET01 ,89.005,70.804,107.862,82.38022871458882,84.75640909090909
2024-09-23 11:30:00,5.56766453125,39.05012000000001,938.00345,34.14995166666667,BET01 ,227.817,89.005,70.804,147.3191607035804,108.16754545454545
2024-09-23 11:35:00,4.968875156249999,39.39996,650.0195333333334,33.90004833333333,BET01 ,76.19200000000001,227.817,89.005,139.81503207764666,154.72245454545453
2024-09-23 11:40:00,4.7537425,38.80012000000001,1035.9104433333334,34.09995166666667,BET01 ,114.685,76.19200000000001,227.817,151.9521110146744,202.19995454545452
2024-09-23 11:45:00,5.223073125,38.849720000000005,314.4805633333333,33.95009666666667,BET01 ,75.92,114.685,76.19200000000001,86.5270097396809,78.41549999999998
2024-09-23 11:50:00,5.842786562500001,37.94988000000001,761.2924133333333,34.05009666666667,BET01 ,145.206,75.92,114.685,128.11671253782887,105.23122727272727
2024-09-23 11:55:00,5.11204765625,37.75012,859.1952900000001,34.64995166666667,BET01 ,88.626,145.206,75.92,128.92949405317663,147.30059090909091
2024-09-23 12:00:00,5.75522328125,37.64988,1016.0041416666668,34.300048333333336,BET01 ,164.014,88.626,145.206,162.51507577627004,168.8355
2024-09-23 12:05:00,4.773095390625,37.14996000000001,1150.8409233333334,34.749951666666675,BET01 ,123.343,164.014,88.626,142.63480408418476,167.55654545454547
2024-09-23 12:10:00,5.488708203124999,37.14988,865.8536916666667,34.800000000000004,BET01 ,232.975,123.343,164.014,167.47015358197504,151.82309090909092
2024-09-23 12:15:00,5.218618906250001,38.64996000000001,686.5444883333333,34.3,BET01 ,107.97,232.975,123.343,160.17928370321985,152.79822727272725
2024-09-23 12:20:00,5.917558125000001,36.850080000000005,1016.9790966666668,35.249951666666675,BET01 ,235.529,107.97,232.975,202.33124240746685,208.6057727272727
2024-09-23 12:25:00,4.8117434375,35.94984,445.19664,35.65004833333333,BET01 ,130.344,235.529,107.97,119.9371600822532,102.68313636363638
2024-09-23 12:30:00,4.8483446875,37.299960000000006,711.4359483333334,35.300000000000004,BET01 ,140.054,130.344,235.529,150.3212126589261,164.40277272727275
2024-09-23 12:35:00,5.57669078125,37.24979999999999,298.27423000000005,35.55009666666666,BET01 ,75.325,140.054,130.344,101.52141024854461,123.74936363636363
2024-09-23 12:40:00,5.43106296875,38.24984,696.9656966666666,35.2,BET01 ,142.998,75.325,140.054,135.997388855709,136.60922727272728
2024-09-23 12:45:00,4.4816978125,38.7,503.6427266666667,35.450048333333335,BET01 ,95.913,142.998,75.325,103.26119991593805,103.92168181818182
2024-09-23 12:50:00,4.05147140625,39.10012,1028.1029566666666,35.29995166666667,BET01 ,212.642,95.913,142.998,169.82082757083407,148.60709090909089
2024-09-23 12:55:00,5.52187359375,39.24992,958.403945,35.6,BET01 ,235.523,212.642,95.913,205.51399347050855,207.51231818181813
2024-09-23 13:05:00,4.7946484375,39.85000000000001,915.9188766666666,35.300000000000004,BET01 ,235.356,235.523,212.642,225.05893857007206,232.91231818181816
2024-09-23 13:15:00,5.162333125000001,40.24996,866.7184483333334,35.0,BET01 ,228.692,235.356,235.523,219.7451931009061,210.90445454545454
2024-09-23 13:25:00,5.421980000000001,39.89992000000001,832.7816916666667,35.1,BET01 ,224.713,228.692,235.356,212.70648517367292,227.6520909090909
2024-09-23 13:30:00,5.616142343750001,40.05012000000001,824.2666200000001,35.04995166666667,BET01 ,224.484,224.713,228.692,222.7922460157043,226.06727272727267
2024-09-23 13:35:00,5.011371093749999,39.95012,808.02521,34.9,BET01 ,221.288,224.484,224.713,222.05530932713546,223.84418181818182
2024-09-23 13:40:00,5.75161671875,39.25008,798.7554933333333,35.0,BET01 ,222.754,221.288,224.484,217.08973819491993,222.19554545454548
2024-09-23 13:45:00,6.3008059375,39.100080000000005,783.7069016666667,35.249951666666675,BET01 ,219.793,222.754,221.288,215.3575829552026,223.08872727272725
2024-09-23 13:55:00,6.1460968750000005,38.39992000000001,763.36648,35.1,BET01 ,218.76,219.793,222.754,213.40839040747838,219.94036363636368
2024-09-23 14:05:00,7.0298821875,38.84984,739.1554933333334,34.65004833333333,BET01 ,218.334,218.76,219.793,210.20843453466688,219.49331818181818
2024-09-23 14:10:00,7.502634062500001,39.89996,722.6219733333335,34.15004833333333,BET01 ,217.442,218.334,218.76,212.7308851436833,212.53731818181814
2024-09-23 14:15:00,6.658584375000001,39.14988,708.3069016666667,34.2,BET01 ,215.272,217.442,218.334,213.56916454717916,218.18449999999996
2024-09-23 14:20:00,5.828693125000001,38.84984,661.128175,34.3,BET01 ,211.344,215.272,217.442,210.86419639759117,211.15004545454542
2024-09-23 14:25:00,5.284561718750001,39.20008,677.72507,34.649903333333334,BET01 ,212.425,211.344,215.272,205.7545273369284,214.45445454545458
2024-09-23 14:30:00,6.151014531250001,37.40036,661.5570416666667,35.0,BET01 ,209.735,212.425,211.344,188.96997555096732,210.42177272727275
2024-09-23 14:35:00,6.420290937500001,37.99992,636.66634,34.60004833333333,BET01 ,206.79,209.735,212.425,195.1639159238701,195.57263636363635
2024-09-23 14:40:00,5.482370937500001,38.9498,630.3791550000001,34.200048333333335,BET01 ,208.046,206.79,209.735,195.50345712693388,194.69468181818183
2024-09-23 14:45:00,4.75546703125,40.09992,607.0761983333333,33.9,BET01 ,204.861,208.046,206.79,202.61774038816753,200.37249999999997
2024-09-23 14:50:00,6.92981265625,40.25,589.5987316666667,33.800000000000004,BET01 ,202.593,204.861,208.046,201.8098131652479,207.1153181818182
2024-09-23 14:55:00,6.8438550000000005,40.05008,571.6484516666667,33.6,BET01 ,202.164,202.593,204.861,199.19396875580824,204.96409090909086
2024-09-23 15:00:00,5.94098625,40.34996000000001,553.329015,33.50004833333333,BET01 ,201.106,202.164,202.593,198.5183300316303,203.41790909090912
2024-09-23 15:05:00,6.6707975,39.75016,531.6290150000001,33.54995166666667,BET01 ,198.477,201.106,202.164,197.48498377768365,201.49909090909094
2024-09-23 15:10:00,5.871238750000001,40.09992,514.437325,33.5,BET01 ,197.341,198.477,201.106,193.93380953200366,198.96022727272728
2024-09-23 15:25:00,4.507477343750001,39.64996000000001,449.6443666666667,33.79995166666667,BET01 ,187.225,197.341,198.477,186.14644188283376,191.44136363636363
2024-09-23 15:30:00,4.16776953125,38.30008000000001,428.9484516666668,34.1,BET01 ,184.019,187.225,197.341,170.7578776391642,188.52777272727278
2024-09-23 15:35:00,4.36355609375,38.3998,408.1692966666667,33.75004833333334,BET01 ,181.208,184.019,187.225,168.76543208360218,175.59304545454543
2024-09-23 15:40:00,4.140674375000001,39.34992,385.8261983333333,33.40004833333333,BET01 ,176.168,181.208,184.019,166.272709108114,157.8603181818182
2024-09-23 15:45:00,6.21610546875,38.6002,366.22211333333337,33.200048333333335,BET01 ,172.418,176.168,181.208,167.57142510386515,166.41618181818183
2024-09-23 15:50:00,5.6514171875,38.850080000000005,345.2484516666667,33.0,BET01 ,167.457,172.418,176.168,157.2924942845363,156.37945454545454
2024-09-23 15:55:00,5.626933125000002,39.14988,325.87211333333335,32.95004833333333,BET01 ,162.306,167.457,172.418,155.92582214644685,155.96213636363638
2024-09-23 16:00:00,6.25905375,39.54984,305.1150716666667,32.9,BET01 ,157.482,162.306,167.457,154.4327141547319,152.65704545454548
2024-09-23 16:05:00,5.5042584375,40.49996,284.7233816666667,32.5,BET01 ,149.815,157.482,162.306,147.5056939677076,145.92268181818184
2024-09-23 16:10:00,5.1981656250000015,41.2,266.64155,32.35004833333333,BET01 ,140.276,149.815,157.482,138.63206180502382,134.83127272727276
2024-09-23 16:15:00,5.6455920312500005,41.64992,245.99845166666668,32.2,BET01 ,123.732,140.276,149.815,126.74080904108169,125.44168181818182
2024-09-23 16:20:00,5.58198484375,42.79984,224.779015,31.950096666666667,BET01 ,107.822,123.732,140.276,107.22713782434847,101.55349999999999
2024-09-23 16:25:00,4.9774534375,43.249840000000006,202.74845166666668,31.750048333333336,BET01 ,93.381,107.822,123.732,93.6524180947749,94.90495454545454
2024-09-23 16:30:00,3.4330840625,44.00008,182.75957833333337,31.45004833333333,BET01 ,79.11,93.381,107.822,76.6539364689013,77.71768181818182
2024-09-23 16:35:00,4.32121125,44.49996,162.862395,31.350048333333334,BET01 ,65.368,79.11,93.381,65.92052657525703,65.98486363636363
2024-09-23 16:40:00,3.827532187500001,45.949920000000006,145.01098666666667,30.95004833333333,BET01 ,55.429,65.368,79.11,52.47887745200172,52.36904545454545
2024-09-23 16:45:00,4.8757040625000005,47.04992,126.03042333333332,30.6,BET01 ,42.124,55.429,65.368,43.400737375657435,43.029318181818184
2024-09-23 16:50:00,4.708951875,47.70004,106.51929666666666,30.3,BET01 ,30.322,42.124,55.429,30.82818490787678,31.875
2024-09-23 16:55:00,6.264175156250001,48.949920000000006,88.43873333333335,30.0,BET01 ,21.173,30.322,42.124,21.574609538801862,22.896227272727273
2024-09-23 17:00:00,4.20270359375,49.64996,70.45126833333333,29.750048333333336,BET01 ,14.059,21.173,30.322,15.480512543536184,15.627454545454544
2024-09-23 17:05:00,3.5557528125,50.49996,56.27352166666667,29.50004833333333,BET01 ,9.664,14.059,21.173,10.197531723396743,11.183363636363639
2024-09-23 17:10:00,4.9420515625000005,51.84992,43.402676666666665,29.100048333333334,BET01 ,7.583,9.664,14.059,7.464103055572603,8.119681818181817
2024-09-23 17:15:00,4.29250875,53.09988,31.62352166666667,28.750048333333336,BET01 ,5.732,7.583,9.664,5.580159498260022,6.28309090909091
2024-09-23 17:20:00,4.630017812499999,54.54992,20.304085,28.350048333333334,BET01 ,4.103,5.732,7.583,4.140780503579757,4.422954545454545
2024-09-23 17:25:00,4.0135190625,55.34996000000001,11.855493333333335,28.00004833333333,BET01 ,2.589,4.103,5.732,2.502346278184465,2.8189090909090915
2024-09-23 17:30:00,3.9829220312500007,56.34992,5.947183333333333,27.700000000000003,BET01 ,1.332,2.589,4.103,1.3118545789739966,1.3303181818181817
2024-09-23 17:35:00,3.98272453125,57.39988,1.95831,27.5,BET01 ,0.27,1.332,2.589,0.3085638879691566,0.3818181818181818
2024-09-23 17:40:00,3.972005390625001,58.39992,0.0097183333333333,27.3,BET01 ,0.067,0.27,1.332,0.049924830241464754,0.14031818181818181
2024-09-24 05:30:00,2.892432968750001,85.65004,5.512535000000001,23.449951666666667,BET01 ,1.414,0.067,0.27,1.0660201299728906,0.8765
2024-09-24 05:35:00,2.21162453125,85.5,10.412535,23.5,BET01 ,2.463,1.414,0.067,2.3181998068756253,1.8964545454545456
2024-09-24 05:50:00,2.8883141015625,85.30004000000001,35.14873166666666,23.54995166666667,BET01 ,10.104,2.463,1.414,7.746805611282819,7.817818181818183
2024-09-24 05:55:00,2.643248984375,84.95,44.84450666666667,23.6,BET01 ,14.906,10.104,2.463,12.754349140454364,10.12959090909091
2024-09-24 06:00:00,2.5393399609375003,84.30004000000001,56.08070333333333,23.700000000000003,BET01 ,20.14,14.906,10.104,18.016898395396613,14.753909090909092
2024-09-24 06:05:00,2.0753857421875,83.75004000000001,70.52788666666667,23.899951666666663,BET01 ,28.454,20.14,14.906,24.414151416823103,20.423272727272725
2024-09-24 06:10:00,2.4181647656250003,83.05008000000001,85.13760500000001,24.0,BET01 ,37.32,28.454,20.14,32.55327554994562,28.473363636363636
2024-09-24 06:15:00,2.845260859375,82.10004,98.82788666666669,24.200000000000003,BET01 ,44.596,37.32,28.454,41.55058724509777,36.826227272727266
2024-09-24 06:20:00,1.550919296875,81.25004000000001,114.137605,24.4,BET01 ,54.456,44.596,37.32,50.84292035605837,41.70436363636363
2024-09-24 06:25:00,2.464951875000001,80.15,130.43211166666669,24.6,BET01 ,61.278,54.456,44.596,58.870305429210006,51.12631818181819
2024-09-24 06:30:00,3.035756875000001,79.15016,149.93211166666669,24.799951666666665,BET01 ,70.498,61.278,54.456,67.25148874202617,60.78113636363637
2024-09-24 06:35:00,2.7753242187500007,78.00008,167.88070333333334,25.0,BET01 ,78.215,70.498,61.278,69.1820996394421,67.2625909090909
2024-09-24 06:40:00,3.299065234375,77.15012000000002,187.0349283333333,25.200000000000003,BET01 ,88.444,78.215,70.498,83.84421012017954,74.73086363636365
2024-09-24 06:45:00,3.172808203125,76.25,211.78915333333333,25.5,BET01 ,98.227,88.444,78.215,96.52421609610482,88.06609090909092
